Majjhima Nikāya 139 ||| Middle Discourses 139
Tatra, bhikkhave, yamidaṁ taramānassa bhāsitaṁ, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; ||| Speaking hurriedly is a principle beset by pain, harm, stress, and fever, and it is the wrong way.
micchāpaṭipadā.
Tasmā eso dhammo saraṇo. ||| That’s why this is a principle beset by strife.
Tatra, bhikkhave, yamidaṁ ataramānassa bhāsitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; ||| Speaking unhurriedly is a principle free of pain, harm, stress, and fever, and it is the right way.
sammāpaṭipadā.
Tasmā eso dhammo araṇo. ||| That’s why this is a principle free of strife.
Tatra, bhikkhave, yvāyaṁ janapadaniruttiyā ca abhiniveso samaññāya ca atisāro, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; ||| Insisting on popular definitions and overriding common usage is a principle beset by pain, harm, stress, and fever, and it is the wrong way.
micchāpaṭipadā.
Tasmā eso dhammo saraṇo. ||| That’s why this is a principle beset by strife.
Tatra, bhikkhave, yvāyaṁ janapadaniruttiyā ca anabhiniveso samaññāya ca anatisāro, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; ||| Not insisting on popular definitions and not overriding common usage is a principle free of pain, harm, stress, and fever, and it is the right way.
sammāpaṭipadā.
Tasmā eso dhammo araṇo. ||| That’s why this is a principle free of strife.
Tasmātiha, bhikkhave, ‘saraṇañca dhammaṁ jānissāma, araṇañca dhammaṁ jānissāma; ||| So you should train like this: ‘We shall know the principles beset by strife and the principles free of strife.
saraṇañca dhammaṁ ñatvā araṇañca dhammaṁ ñatvā araṇapaṭipadaṁ paṭipajjissāmā’ti evañhi vo, bhikkhave, sikkhitabbaṁ. ||| Knowing this, we will practice the way free of strife.’
Subhūti ca pana, bhikkhave, kulaputto araṇapaṭipadaṁ paṭipanno”ti. ||| And, mendicants, the gentleman Subhūti practices the way free of strife.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what the Buddha said.
Araṇavibhaṅgasuttaṁ niṭṭhitaṁ navamaṁ.
