Majjhima Nikāya 102 ||| Middle Discourses 102
‘etaṁ santaṁ etaṁ paṇītaṁ yadidaṁ adukkhamasukhaṁ vedanaṁ upasampajja viharāmī’ti. ||| ‘This is peaceful, this is sublime, that is, entering and remaining in neutral feeling.’
Tassa sā adukkhamasukhā vedanā nirujjhati. ||| Then that neutral feeling ceases.
Adukkhamasukhāya vedanāya nirodhā uppajjati nirāmisaṁ sukhaṁ, nirāmisassa sukhassa nirodhā uppajjati adukkhamasukhā vedanā. ||| When neutral feeling ceases, pleasure not of the flesh arises; and when pleasure not of the flesh ceases, neutral feelings arises.
Seyyathāpi, bhikkhave, yaṁ chāyā jahati taṁ ātapo pharati, yaṁ ātapo jahati taṁ chāyā pharati; ||| It’s like how the sunlight fills the space when the shadow leaves, or the shadow fills the space when the sunshine leaves. …
evameva kho, bhikkhave, adukkhamasukhāya vedanāya nirodhā uppajjati nirāmisaṁ sukhaṁ, nirāmisassa sukhassa nirodhā uppajjati adukkhamasukhā vedanā.
Tayidaṁ, bhikkhave, tathāgato abhijānāti. ||| The Realized One understands this as follows.
Ayaṁ kho bhavaṁ samaṇo vā brāhmaṇo vā pubbantānudiṭṭhīnañca paṭinissaggā, aparantānudiṭṭhīnañca paṭinissaggā, sabbaso kāmasaṁyojanānaṁ anadhiṭṭhānā, pavivekāya pītiyā samatikkamā, nirāmisassa sukhassa samatikkamā, adukkhamasukhaṁ vedanaṁ upasampajja viharati: ||| This good ascetic or brahmin, letting go of theories about the first beginning and the final end, not fixating on the fetters of sensuality, going beyond the rapture of seclusion and pleasure not of the flesh, enters and remains in neutral feeling.
‘etaṁ santaṁ etaṁ paṇītaṁ yadidaṁ adukkhamasukhaṁ vedanaṁ upasampajja viharāmī’ti. ||| ‘This is peaceful, this is sublime, that is, entering and remaining in neutral feeling.’
Tassa sā adukkhamasukhā vedanā nirujjhati. ||| Then that neutral feeling ceases.
Adukkhamasukhāya vedanāya nirodhā uppajjati nirāmisaṁ sukhaṁ, nirāmisassa sukhassa nirodhā uppajjati adukkhamasukhā vedanā. ||| When neutral feeling ceases, pleasure not of the flesh arises; and when pleasure not of the flesh ceases, neutral feelings arises.
‘Tayidaṁ saṅkhataṁ oḷārikaṁ atthi kho pana saṅkhārānaṁ nirodho atthetan’ti— ||| ‘All that is conditioned and crude. But there is the cessation of conditions—<em>that</em> is real.’
iti viditvā tassa nissaraṇadassāvī tathāgato tadupātivatto. ||| Understanding this and seeing the escape from it, the Realized One has gone beyond all that.
Idha pana, bhikkhave, ekacco samaṇo vā brāhmaṇo vā pubbantānudiṭṭhīnañca paṭinissaggā, aparantānudiṭṭhīnañca paṭinissaggā, sabbaso kāmasaṁyojanānaṁ anadhiṭṭhānā, pavivekāya pītiyā samatikkamā, nirāmisassa sukhassa samatikkamā, adukkhamasukhāya vedanāya samatikkamā: ||| Now, some ascetics and brahmins, letting go of theories about the first beginning and the final end, not fixating on the fetters of sensuality, go beyond the rapture of seclusion, pleasure not of the flesh, and neutral feeling.
‘santohamasmi, nibbutohamasmi, anupādānohamasmī’ti samanupassati. ||| They regard themselves like this: ‘I am at peace; I am quenched; I am free of grasping.’
Tayidaṁ, bhikkhave, tathāgato abhijānāti. ||| The Realized One understands this as follows.
Ayaṁ kho bhavaṁ samaṇo vā brāhmaṇo vā pubbantānudiṭṭhīnañca paṭinissaggā, aparantānudiṭṭhīnañca paṭinissaggā, sabbaso kāmasaṁyojanānaṁ anadhiṭṭhānā, pavivekāya pītiyā samatikkamā, nirāmisassa sukhassa samatikkamā, adukkhamasukhāya vedanāya samatikkamā: ||| This good ascetic or brahmin, letting go of theories about the first beginning and the final end, not fixating on the fetters of sensuality, goes beyond the rapture of seclusion, pleasure not of the flesh, and neutral feeling.
‘santohamasmi, nibbutohamasmi, anupādānohamasmī’ti samanupassati; ||| They regard themselves like this: ‘I am at peace; I am quenched; I am free of grasping.’
addhā ayamāyasmā nibbānasappāyaṁyeva paṭipadaṁ abhivadati. ||| Clearly this venerable speaks of a practice that’s conducive to extinguishment.
Atha ca panāyaṁ bhavaṁ samaṇo vā brāhmaṇo vā pubbantānudiṭṭhiṁ vā upādiyamāno upādiyati, aparantānudiṭṭhiṁ vā upādiyamāno upādiyati, kāmasaṁyojanaṁ vā upādiyamāno upādiyati, pavivekaṁ vā pītiṁ upādiyamāno upādiyati, nirāmisaṁ vā sukhaṁ upādiyamāno upādiyati, adukkhamasukhaṁ vā vedanaṁ upādiyamāno upādiyati. ||| Nevertheless, they still grasp at theories about the first beginning or the final end, or the fetters of sensuality, or the rapture of seclusion, or pleasure not of the flesh, or neutral feeling.
Yañca kho ayamāyasmā: ||| And when they regard themselves like this:
‘santohamasmi, nibbutohamasmi, anupādānohamasmī’ti samanupassati tadapi imassa bhoto samaṇassa brāhmaṇassa upādānamakkhāyati. ||| ‘I am at peace; I am quenched; I am free of grasping,’ that’s also said to be grasping on their part.
‘Tayidaṁ saṅkhataṁ oḷārikaṁ atthi kho pana saṅkhārānaṁ nirodho atthetan’ti— ||| ‘All that is conditioned and crude. But there is the cessation of conditions—<em>that</em> is real.’
iti viditvā tassa nissaraṇadassāvī tathāgato tadupātivatto. ||| Understanding this and seeing the escape from it, the Realized One has gone beyond all that.
Idaṁ kho pana, bhikkhave, tathāgatena anuttaraṁ santivarapadaṁ abhisambuddhaṁ yadidaṁ— ||| But the Realized One has awakened to the supreme state of sublime peace, that is,
channaṁ phassāyatanānaṁ samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā anupādāvimokkho”ti. ||| liberation by not grasping after truly understanding the six fields of contact’s origin, disappearance, gratification, drawback, and escape.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what the Buddha said.
Pañcattayasuttaṁ niṭṭhitaṁ dutiyaṁ.
