Majjhima Nikāya 75 ||| Middle Discourses 75
Mayāpi kho etaṁ, māgaṇḍiya, neva diṭṭhaṁ na sutaṁ rājā vā rājamahāmatto vā pañcahi kāmaguṇehi samappito samaṅgībhūto paricārayamāno kāmataṇhaṁ appahāya kāmapariḷāhaṁ appaṭivinodetvā vigatapipāso ajjhattaṁ vūpasantacitto vihāsi vā viharati vā viharissati vā. ||| Neither have I.
Atha kho, māgaṇḍiya, ye hi keci samaṇā vā brāhmaṇā vā vigatapipāsā ajjhattaṁ vūpasantacittā vihāsuṁ vā viharanti vā viharissanti vā sabbe te kāmānaṁyeva samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṁ viditvā kāmataṇhaṁ pahāya kāmapariḷāhaṁ paṭivinodetvā vigatapipāsā ajjhattaṁ vūpasantacittā vihāsuṁ vā viharanti vā viharissanti vā”ti. ||| On the contrary, all the ascetics or brahmins of the past, future, or present who live rid of thirst, their minds peaceful inside, do so after truly understanding the origin, disappearance, gratification, drawback, and escape of sensual pleasures, and after giving up craving and dispelling passion for sensual pleasures.”
Atha kho bhagavā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi: ||| Then on that occasion the Buddha expressed this heartfelt sentiment:
“Ārogyaparamā lābhā, ||| “Health is the ultimate blessing;
nibbānaṁ paramaṁ sukhaṁ; ||| extinguishment, the ultimate happiness.
Aṭṭhaṅgiko ca maggānaṁ, ||| Of paths, the ultimate is eightfold—
khemaṁ amatagāminan”ti. ||| it’s safe, and leads to freedom from death.”
Evaṁ vutte, māgaṇḍiyo paribbājako bhagavantaṁ etadavoca: ||| When he said this, Māgaṇḍiya said to him,
“acchariyaṁ, bho gotama, abbhutaṁ, bho gotama. ||| “It’s incredible, worthy Gotama, it’s amazing!
Yāva subhāsitañcidaṁ bhotā gotamena: ||| How well said this was by the worthy Gotama!
‘ārogyaparamā lābhā, nibbānaṁ paramaṁ sukhan’ti. ||| ‘Health is the ultimate blessing; extinguishment, the ultimate happiness.’
Mayāpi kho etaṁ, bho gotama, sutaṁ pubbakānaṁ paribbājakānaṁ ācariyapācariyānaṁ bhāsamānānaṁ: ||| I’ve also heard that wanderers of the past, the tutors of tutors, said:
‘ārogyaparamā lābhā, nibbānaṁ paramaṁ sukhan’ti; ||| ‘Health is the ultimate blessing; extinguishment, the ultimate happiness.’
tayidaṁ, bho gotama, sametī”ti. ||| And it agrees, worthy Gotama.”
“Yaṁ pana te etaṁ, māgaṇḍiya, sutaṁ pubbakānaṁ paribbājakānaṁ ācariyapācariyānaṁ bhāsamānānaṁ: ||| “But Māgaṇḍiya, when you heard that wanderers of the past said this,
‘ārogyaparamā lābhā, nibbānaṁ paramaṁ sukhan’ti, katamaṁ taṁ ārogyaṁ, katamaṁ taṁ nibbānan”ti? ||| what is that health? And what is that extinguishment?”
Evaṁ vutte, māgaṇḍiyo paribbājako sakāneva sudaṁ gattāni pāṇinā anomajjati: ||| When he said this, Māgaṇḍiya stroked his own limbs with his hands, saying:
“idantaṁ, bho gotama, ārogyaṁ, idantaṁ nibbānaṁ. ||| “This is that health, worthy Gotama, this is that extinguishment!
Ahañhi, bho gotama, etarahi arogo sukhī, na maṁ kiñci ābādhatī”ti. ||| For I am now healthy and happy, and have no afflictions.”
“Seyyathāpi, māgaṇḍiya, jaccandho puriso; ||| “Māgaṇḍiya, suppose a person was blind from birth.
so na passeyya kaṇhasukkāni rūpāni, na passeyya nīlakāni rūpāni, na passeyya pītakāni rūpāni, na passeyya lohitakāni rūpāni, na passeyya mañjiṭṭhakāni rūpāni, na passeyya samavisamaṁ, na passeyya tārakarūpāni, na passeyya candimasūriye. ||| They couldn’t see sights that are dark or bright, or blue, yellow, red, or magenta. They couldn’t see even and uneven ground, or the stars, or the moon and sun.
So suṇeyya cakkhumato bhāsamānassa: ||| They might hear a sighted person saying:
‘chekaṁ vata, bho, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| ‘White cloth is really nice, it’s attractive, stainless, and clean.’
So odātapariyesanaṁ careyya. ||| They’d go in search of white cloth.
Tamenaṁ aññataro puriso telamalikatena sāhuḷicīrena vañceyya: ||| But someone would cheat them with a dirty, soiled garment, saying:
‘idaṁ te, ambho purisa, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| ‘My friend, here is a white cloth for you, it’s attractive, stainless, and clean.’
So taṁ paṭiggaṇheyya, paṭiggahetvā pārupeyya, pārupetvā attamano attamanavācaṁ nicchāreyya: ||| They’d take it and put it on, expressing their gladness:
‘chekaṁ vata, bho, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| ‘White cloth is really nice, it’s attractive, stainless, and clean.’
Taṁ kiṁ maññasi, māgaṇḍiya, ||| What do you think, Māgaṇḍiya?
api nu so jaccandho puriso jānanto passanto amuṁ telamalikataṁ sāhuḷicīraṁ paṭiggaṇheyya, paṭiggahetvā pārupeyya, pārupetvā attamano attamanavācaṁ nicchāreyya: ||| Did that person blind from birth do this knowing and seeing,
‘chekaṁ vata, bho, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti udāhu cakkhumato saddhāyā”ti? ||| or out of faith in the sighted person?”
“Ajānanto hi, bho gotama, apassanto so jaccandho puriso amuṁ telamalikataṁ sāhuḷicīraṁ paṭiggaṇheyya, paṭiggahetvā pārupeyya, pārupetvā attamano attamanavācaṁ nicchāreyya: ||| “They did so not knowing or seeing,
‘chekaṁ vata, bho, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti, cakkhumato saddhāyā”ti. ||| but out of faith in the sighted person.”
“Evameva kho, māgaṇḍiya, aññatitthiyā paribbājakā andhā acakkhukā ajānantā ārogyaṁ, apassantā nibbānaṁ, atha ca panimaṁ gāthaṁ bhāsanti: ||| “In the same way, the wanderers of other religions are blind and sightless. Not knowing health and not seeing extinguishment, they still recite this verse:
‘ārogyaparamā lābhā, nibbānaṁ paramaṁ sukhan’ti. ||| ‘Health is the ultimate blessing; extinguishment, the ultimate happiness.’
Pubbakehesā, māgaṇḍiya, arahantehi sammāsambuddhehi gāthā bhāsitā: ||| For this verse was recited by the perfected ones, fully awakened Buddhas of the past:
‘Ārogyaparamā lābhā, ||| ‘Health is the ultimate blessing;
nibbānaṁ paramaṁ sukhaṁ; ||| extinguishment, the ultimate happiness.
Aṭṭhaṅgiko ca maggānaṁ, ||| Of paths, the ultimate is eightfold—
khemaṁ amatagāminan’ti. ||| it’s safe, and leads to freedom from death.’
Sā etarahi anupubbena puthujjanagāthā. ||| These days it has gradually become a verse used by ordinary people.
Ayaṁ kho pana, māgaṇḍiya, kāyo rogabhūto gaṇḍabhūto sallabhūto aghabhūto ābādhabhūto, so tvaṁ imaṁ kāyaṁ rogabhūtaṁ gaṇḍabhūtaṁ sallabhūtaṁ aghabhūtaṁ ābādhabhūtaṁ: ||| But Māgaṇḍiya, this body is a disease, a boil, a dart, a gloom, an affliction. Yet you say of this body:
‘idantaṁ, bho gotama, ārogyaṁ, idantaṁ nibbānan’ti vadesi. ||| ‘This is that health, this is that extinguishment!’
Tañhi te, māgaṇḍiya, ariyaṁ cakkhuṁ natthi yena tvaṁ ariyena cakkhunā ārogyaṁ jāneyyāsi, nibbānaṁ passeyyāsī”ti. ||| Māgaṇḍiya, you don’t have the noble vision by which you might know health and see extinguishment.”
“Evaṁ pasanno ahaṁ bhoto gotamassa. ||| “I am quite confident that the worthy Gotama
Pahoti me bhavaṁ gotamo tathā dhammaṁ desetuṁ yathāhaṁ ārogyaṁ jāneyyaṁ, nibbānaṁ passeyyan”ti. ||| is capable of teaching me so that I can know health and see extinguishment.”
“Seyyathāpi, māgaṇḍiya, jaccandho puriso; ||| “Māgaṇḍiya, suppose a person was blind from birth.
so na passeyya kaṇhasukkāni rūpāni, na passeyya nīlakāni rūpāni, na passeyya pītakāni rūpāni, na passeyya lohitakāni rūpāni, na passeyya mañjiṭṭhakāni rūpāni, na passeyya samavisamaṁ, na passeyya tārakarūpāni, na passeyya candimasūriye. ||| They couldn’t see sights that are dark or bright, or blue, yellow, red, or magenta. They couldn’t see even and uneven ground, or the stars, or the moon and sun.
Tassa mittāmaccā ñātisālohitā bhisakkaṁ sallakattaṁ upaṭṭhāpeyyuṁ. ||| Their friends and colleagues, relatives and kin would get a surgeon to treat them.
Tassa so bhisakko sallakatto bhesajjaṁ kareyya. ||| The surgeon would make medicine for them,
So taṁ bhesajjaṁ āgamma na cakkhūni uppādeyya, na cakkhūni visodheyya. ||| but when they used it their eyes were not cured and they still could not see clearly.
Taṁ kiṁ maññasi, māgaṇḍiya, ||| What do you think, Māgaṇḍiya?
nanu so vejjo yāvadeva kilamathassa vighātassa bhāgī assā”ti? ||| Wouldn’t that doctor just get weary and frustrated?”
“Evaṁ, bho gotama”. ||| “Yes, worthy Gotama.”
“Evameva kho, māgaṇḍiya, ahañce te dhammaṁ deseyyaṁ: ||| “In the same way, suppose I were to teach you the Dhamma, saying:
‘idantaṁ ārogyaṁ, idantaṁ nibbānan’ti, so tvaṁ ārogyaṁ na jāneyyāsi, nibbānaṁ na passeyyāsi. ||| ‘This is that health, this is that extinguishment.’ But you might not know health or see extinguishment,
So mamassa kilamatho, sā mamassa vihesā”ti. ||| which would be wearying and troublesome for me.”
“Evaṁ pasanno ahaṁ bhoto gotamassa. ||| “I am quite confident that the worthy Gotama
Pahoti me bhavaṁ gotamo tathā dhammaṁ desetuṁ yathāhaṁ ārogyaṁ jāneyyaṁ, nibbānaṁ passeyyan”ti. ||| is capable of teaching me so that I can know health and see extinguishment.”
“Seyyathāpi, māgaṇḍiya, jaccandho puriso; ||| “Māgaṇḍiya, suppose a person was blind from birth.
so na passeyya kaṇhasukkāni rūpāni, na passeyya nīlakāni rūpāni, na passeyya pītakāni rūpāni, na passeyya lohitakāni rūpāni, na passeyya mañjiṭṭhakāni rūpāni, na passeyya samavisamaṁ, na passeyya tārakarūpāni, na passeyya candimasūriye. ||| They couldn’t see sights that are dark or bright, or blue, yellow, red, or magenta. They couldn’t see even and uneven ground, or the stars, or the moon and sun.
So suṇeyya cakkhumato bhāsamānassa: ||| They might hear a sighted person saying:
‘chekaṁ vata, bho, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| ‘White cloth is really nice, it’s attractive, stainless, and clean.’
So odātapariyesanaṁ careyya. ||| They’d go in search of white cloth.
Tamenaṁ aññataro puriso telamalikatena sāhuḷicīrena vañceyya: ||| But someone would cheat them with a dirty, soiled garment, saying:
‘idaṁ te, ambho purisa, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| ‘My friend, here is a white cloth for you, it’s attractive, stainless, and clean.’
So taṁ paṭiggaṇheyya, paṭiggahetvā pārupeyya. ||| They’d take it and put it on.
Tassa mittāmaccā ñātisālohitā bhisakkaṁ sallakattaṁ upaṭṭhāpeyyuṁ. ||| Their friends and colleagues, relatives and kin would get a surgeon to treat them.
Tassa so bhisakko sallakatto bhesajjaṁ kareyya— ||| The surgeon would make medicine for them:
uddhaṁvirecanaṁ adhovirecanaṁ añjanaṁ paccañjanaṁ natthukammaṁ. ||| emetics, purgatives, ointment, counter-ointment, or nasal treatment.
So taṁ bhesajjaṁ āgamma cakkhūni uppādeyya, cakkhūni visodheyya. ||| And when they used it their eyes would be cured so that they could see clearly.
Tassa saha cakkhuppādā yo amusmiṁ telamalikate sāhuḷicīre chandarāgo so pahīyetha. ||| As soon as their eyes were cured they’d lose all desire for that dirty, soiled garment.
Tañca naṁ purisaṁ amittatopi daheyya, paccatthikatopi daheyya, api ca jīvitā voropetabbaṁ maññeyya: ||| Then they would consider that person to be no friend, but an enemy, and might even think of murdering them:
‘dīgharattaṁ vata, bho, ahaṁ iminā purisena telamalikatena sāhuḷicīrena nikato vañcito paluddho— ||| ‘For such a long time I’ve been cheated, tricked, and deceived by that person with this dirty, soiled garment when he said,
idaṁ te, ambho purisa, odātaṁ vatthaṁ abhirūpaṁ nimmalaṁ sucī’ti. ||| “My friend, here is a white cloth for you, it’s attractive, stainless, and clean.”’
Evameva kho, māgaṇḍiya, ahañce te dhammaṁ deseyyaṁ: ||| In the same way, Māgaṇḍiya, suppose I were to teach you the Dhamma, saying:
‘idantaṁ ārogyaṁ, idantaṁ nibbānan’ti. ||| ‘This is that health, this is that extinguishment.’
So tvaṁ ārogyaṁ jāneyyāsi, nibbānaṁ passeyyāsi. ||| You might know health and see extinguishment.
Tassa te saha cakkhuppādā yo pañcasupādānakkhandhesu chandarāgo so pahīyetha; ||| And as soon as your vision arises you might give up desire for the five grasping aggregates.
api ca te evamassa: ||| And you might even think:
‘dīgharattaṁ vata bho ahaṁ iminā cittena nikato vañcito paluddho. ||| ‘For such a long time I’ve been cheated, tricked, and deceived by this mind.
Ahañhi rūpaṁyeva upādiyamāno upādiyiṁ, vedanaṁyeva upādiyamāno upādiyiṁ, saññaṁyeva upādiyamāno upādiyiṁ, saṅkhāreyeva upādiyamāno upādiyiṁ, viññāṇaṁyeva upādiyamāno upādiyiṁ. ||| For what I have been grasping is only form, feeling, perception, choices, and consciousness.
Tassa me upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā sambhavanti; ||| My grasping is a requirement for continued existence. Continued existence is a requirement for rebirth. Rebirth is a requirement for old age and death, sorrow, lamentation, pain, sadness, and distress to come to be.
evametassa kevalassa dukkhakkhandhassa samudayo hotī’”ti. ||| That is how this entire mass of suffering originates.’”
“Evaṁ pasanno ahaṁ bhoto gotamassa. ||| “I am quite confident that the worthy Gotama
Pahoti me bhavaṁ gotamo tathā dhammaṁ desetuṁ yathāhaṁ imamhā āsanā anandho vuṭṭhaheyyan”ti. ||| is capable of teaching me so that I can rise from this seat cured of blindness.”
“Tena hi tvaṁ, māgaṇḍiya, sappurise bhajeyyāsi. ||| “Well then, Māgaṇḍiya, you should associate with true persons.
Yato kho tvaṁ, māgaṇḍiya, sappurise bhajissasi tato tvaṁ, māgaṇḍiya, saddhammaṁ sossasi; ||| When you associate with true persons, you will hear the true teaching.
yato kho tvaṁ, māgaṇḍiya, saddhammaṁ sossasi tato tvaṁ, māgaṇḍiya, dhammānudhammaṁ paṭipajjissasi; ||| When you hear the true teaching, you’ll practice in line with the teaching.
yato kho tvaṁ, māgaṇḍiya, dhammānudhammaṁ paṭipajjissasi tato tvaṁ, māgaṇḍiya, sāmaṁyeva ñassasi, sāmaṁ dakkhissasi— ||| When you practice in line with the teaching, you’ll know and see for yourself:
ime rogā gaṇḍā sallā; ||| ‘These are diseases, boils, and darts.
idha rogā gaṇḍā sallā aparisesā nirujjhanti. ||| And here is where diseases, boils, and darts cease without remainder.’
Tassa me upādānanirodhā bhavanirodho, bhavanirodhā jātinirodho, jātinirodhā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā nirujjhanti; ||| When my grasping ceases, continued existence ceases. When continued existence ceases, rebirth ceases. When rebirth ceases, old age and death, sorrow, lamentation, pain, sadness, and distress cease.
evametassa kevalassa dukkhakkhandhassa nirodho hotī”ti. ||| That is how this entire mass of suffering ceases.”
Evaṁ vutte, māgaṇḍiyo paribbājako bhagavantaṁ etadavoca: ||| When he said this, Māgaṇḍiya said to him,
“abhikkantaṁ, bho gotama, abhikkantaṁ, bho gotama. ||| “Excellent, worthy Gotama! Excellent!
Seyyathāpi, bho gotama, nikkujjitaṁ vā ukkujjeyya, paṭicchannaṁ vā vivareyya, mūḷhassa vā maggaṁ ācikkheyya, andhakāre vā telapajjotaṁ dhāreyya: ‘cakkhumanto rūpāni dakkhantī’ti; evamevaṁ bhotā gotamena anekapariyāyena dhammo pakāsito. ||| As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, worthy Gotama has made the teaching clear in many ways.
Esāhaṁ bhavantaṁ gotamaṁ saraṇaṁ gacchāmi dhammañca bhikkhusaṅghañca. ||| I go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.
Labheyyāhaṁ bhoto gotamassa santike pabbajjaṁ, labheyyaṁ upasampadan”ti. ||| May I receive the going forth, the ordination in the worthy Gotama’s presence?”
“Yo kho, māgaṇḍiya, aññatitthiyapubbo imasmiṁ dhammavinaye ākaṅkhati pabbajjaṁ, ākaṅkhati upasampadaṁ, so cattāro māse parivasati; catunnaṁ māsānaṁ accayena āraddhacittā bhikkhū pabbājenti, upasampādenti bhikkhubhāvāya. ||| “Māgaṇḍiya, if someone formerly ordained in another sect wishes to take the going forth, the ordination in this teaching and training, they must spend four months on probation. When four months have passed, if the mendicants are satisfied, they’ll give the going forth, the ordination into monkhood.
Api ca mettha puggalavemattatā viditā”ti. ||| However, I recognize individual differences in this matter.”
“Sace, bhante, aññatitthiyapubbā imasmiṁ dhammavinaye ākaṅkhantā pabbajjaṁ, ākaṅkhantā upasampadaṁ cattāro māse parivasanti, catunnaṁ māsānaṁ accayena āraddhacittā bhikkhū pabbājenti upasampādenti bhikkhubhāvāya; ahaṁ cattāri vassāni parivasissāmi, catunnaṁ vassānaṁ accayena āraddhacittā bhikkhū pabbājentu, upasampādentu bhikkhubhāvāyā”ti. ||| “Sir, if four months probation are required in such a case, I’ll spend four years on probation. When four years have passed, if the mendicants are satisfied, let them give me the going forth, the ordination into monkhood.”
Alattha kho māgaṇḍiyo paribbājako bhagavato santike pabbajjaṁ, alattha upasampadaṁ. ||| And the wanderer Māgaṇḍiya received the going forth, the ordination in the Buddha’s presence.
Acirūpasampanno kho panāyasmā māgaṇḍiyo eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto nacirasseva—yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihāsi. ||| Not long after his ordination, Venerable Māgaṇḍiya, living alone, withdrawn, diligent, keen, and resolute, realized the supreme culmination of the spiritual path in this very life. He lived having achieved with his own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.
“Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā”ti abbhaññāsi. ||| He understood: “Rebirth is ended; the spiritual journey has been completed; what had to be done has been done; there is nothing further for this place.”
Aññataro kho panāyasmā māgaṇḍiyo arahataṁ ahosīti. ||| And Venerable Māgaṇḍiya became one of the perfected.
Māgaṇḍiyasuttaṁ niṭṭhitaṁ pañcamaṁ.
