Majjhima Nikāya 70 ||| Middle Discourses 70
saddhindriyaṁ, vīriyindriyaṁ, satindriyaṁ, samādhindriyaṁ, paññindriyaṁ. ||| the faculties of faith, energy, mindfulness, immersion, and wisdom.
Ayaṁ vuccati, bhikkhave, puggalo dhammānusārī. ||| This individual is called a follower of teachings.
Imassapi kho ahaṁ, bhikkhave, bhikkhuno ‘appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant also still has work to do with diligence.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāma ayamāyasmā anulomikāni senāsanāni paṭisevamāno kalyāṇamitte bhajamāno indriyāni samannānayamāno— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyāti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imassa bhikkhuno appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for this mendicant, I say that they still have work to do with diligence.
Katamo ca, bhikkhave, puggalo saddhānusārī? ||| And what individual is a follower by faith?
Idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya cassa disvā ekacce āsavā parikkhīṇā honti, tathāgate cassa saddhāmattaṁ hoti pemamattaṁ, api cassa ime dhammā honti, seyyathidaṁ— ||| It’s an individual who doesn’t have direct meditative experience of the peaceful liberations that are formless, transcending form. And having seen with wisdom, their defilements have not come to an end. And they have a degree of faith and fondness for the Realized One. And they have the following qualities:
saddhindriyaṁ, vīriyindriyaṁ, satindriyaṁ, samādhindriyaṁ, paññindriyaṁ. ||| the faculties of faith, energy, mindfulness, immersion, and wisdom.
Ayaṁ vuccati, bhikkhave, puggalo saddhānusārī. ||| This individual is called a follower by faith.
Imassapi kho ahaṁ, bhikkhave, bhikkhuno ‘appamādena karaṇīyan’ti vadāmi. ||| I say that this mendicant also still has work to do with diligence.
Taṁ kissa hetu? ||| Why is that? Thinking:
Appeva nāma ayamāyasmā anulomikāni senāsanāni paṭisevamāno kalyāṇamitte bhajamāno indriyāni samannānayamāno— ||| ‘Hopefully this venerable will frequent appropriate lodgings, associate with good friends, and control their faculties.
yassatthāya kulaputtā sammadeva agārasmā anagāriyaṁ pabbajanti, tadanuttaraṁ—brahmacariyapariyosānaṁ diṭṭheva dhamme sayaṁ abhiññā sacchikatvā upasampajja vihareyyāti. ||| Then they might realize the supreme culmination of the spiritual path in this very life, and live having achieved with their own insight the goal for which gentlemen rightly go forth from the lay life to homelessness.’
Imaṁ kho ahaṁ, bhikkhave, imassa bhikkhuno appamādaphalaṁ sampassamāno ‘appamādena karaṇīyan’ti vadāmi. ||| Seeing this fruit of diligence for this mendicant, I say that they still have work to do with diligence.
Nāhaṁ, bhikkhave, ādikeneva aññārādhanaṁ vadāmi; ||| Mendicants, I don’t say that enlightenment is achieved right away.
api ca, bhikkhave, anupubbasikkhā anupubbakiriyā anupubbapaṭipadā aññārādhanā hoti. ||| Rather, enlightenment is achieved by gradual training, progress, and practice.
Kathañca, bhikkhave, anupubbasikkhā anupubbakiriyā anupubbapaṭipadā aññārādhanā hoti? ||| And how is enlightenment achieved by gradual training, progress, and practice?
Idha, bhikkhave, saddhājāto upasaṅkamati, upasaṅkamanto payirupāsati, payirupāsanto sotaṁ odahati, ohitasoto dhammaṁ suṇāti, sutvā dhammaṁ dhāreti, dhatānaṁ dhammānaṁ atthaṁ upaparikkhati, atthaṁ upaparikkhato dhammā nijjhānaṁ khamanti, dhammanijjhānakkhantiyā sati chando jāyati, chandajāto ussahati, ussāhetvā tuleti, tulayitvā padahati, pahitatto samāno kāyena ceva paramasaccaṁ sacchikaroti, paññāya ca naṁ ativijjha passati. ||| It’s when someone in whom faith has arisen approaches a teacher. They pay homage, actively listen, hear the teachings, remember the teachings, examine their meaning, and accept them after deliberation. Then enthusiasm springs up; they make an effort, weigh up, and persevere. Persevering, they directly realize the ultimate truth, and see it with penetrating wisdom.
Sāpi nāma, bhikkhave, saddhā nāhosi; ||| Mendicants, there has not been that faith,
tampi nāma, bhikkhave, upasaṅkamanaṁ nāhosi; ||| that approaching,
sāpi nāma, bhikkhave, payirupāsanā nāhosi; ||| that paying homage,
tampi nāma, bhikkhave, sotāvadhānaṁ nāhosi; ||| that listening,
tampi nāma, bhikkhave, dhammassavanaṁ nāhosi; ||| that hearing the teachings,
sāpi nāma, bhikkhave, dhammadhāraṇā nāhosi; ||| that remembering the teachings,
sāpi nāma, bhikkhave, atthūpaparikkhā nāhosi; ||| that examining their meaning,
sāpi nāma, bhikkhave, dhammanijjhānakkhanti nāhosi; ||| that acceptance after deliberation,
sopi nāma, bhikkhave, chando nāhosi; ||| that enthusiasm,
sopi nāma, bhikkhave, ussāho nāhosi; ||| that making an effort,
sāpi nāma, bhikkhave, tulanā nāhosi; ||| that weighing up,
tampi nāma, bhikkhave, padhānaṁ nāhosi. ||| or that striving.
Vippaṭipannāttha, bhikkhave, micchāpaṭipannāttha, bhikkhave. ||| You’re on a bad path, mendicants! You’re practicing the wrong way!
Kīva dūrevime, bhikkhave, moghapurisā apakkantā imamhā dhammavinayā. ||| How far these futile men have strayed from this teaching and training!
Atthi, bhikkhave, catuppadaṁ veyyākaraṇaṁ yassuddiṭṭhassa viññū puriso nacirasseva paññāyatthaṁ ājāneyya. ||| There is an exposition in four statements, which a sensible person would quickly understand when it is recited.
Uddisissāmi vo, bhikkhave, ājānissatha me tan”ti? ||| I shall recite it for you, mendicants. Try to understand it.”
“Ke ca mayaṁ, bhante, ke ca dhammassa aññātāro”ti? ||| “Sir, who are we next to those who understand the teaching?”
“Yopi so, bhikkhave, satthā āmisagaru āmisadāyādo āmisehi saṁsaṭṭho viharati tassa pāyaṁ evarūpī paṇopaṇaviyā na upeti: ||| “Even with a teacher who values things of the flesh, is an heir in things of the flesh, who lives caught up in things of the flesh, you wouldn’t get into such haggling:
‘evañca no assa atha naṁ kareyyāma, na ca no evamassa na naṁ kareyyāmā’ti, kiṁ pana, bhikkhave, yaṁ tathāgato sabbaso āmisehi visaṁsaṭṭho viharati. ||| ‘If we get this, we’ll do that. If we don’t get this, we won’t do it.’ What then of the Realized One, who lives utterly detached from things of the flesh?
Saddhassa, bhikkhave, sāvakassa satthusāsane pariyogāhiya vattato ayamanudhammo hoti: ||| For a faithful disciple who is practicing to fathom the Teacher’s instructions, this is in line with the teaching:
‘satthā bhagavā, sāvakohamasmi; ||| ‘The Buddha is my Teacher, I am his disciple.
jānāti bhagavā, nāhaṁ jānāmī’ti. ||| The Buddha knows, I do not know.’
Saddhassa, bhikkhave, sāvakassa satthusāsane pariyogāhiya vattato ruḷhanīyaṁ satthusāsanaṁ hoti ojavantaṁ. ||| For a faithful disciple who is practicing to fathom the Teacher’s instructions, the Teacher’s instructions are nourishing and nutritious.
Saddhassa, bhikkhave, sāvakassa satthusāsane pariyogāhiya vattato ayamanudhammo hoti: ||| For a faithful disciple who is practicing to fathom the Teacher’s instructions, this is in line with the teaching:
‘kāmaṁ taco ca nhāru ca aṭṭhi ca avasissatu, sarīre upassussatu maṁsalohitaṁ, yaṁ taṁ purisathāmena purisavīriyena purisaparakkamena pattabbaṁ na taṁ apāpuṇitvā vīriyassa saṇṭhānaṁ bhavissatī’ti. ||| ‘Gladly, let only skin, sinews, and bones remain! Let the flesh and blood waste away in my body! I will not relax my energy until I have achieved what is possible by human strength, energy, and vigor.’
Saddhassa, bhikkhave, sāvakassa satthusāsane pariyogāhiya vattato dvinnaṁ phalānaṁ aññataraṁ phalaṁ pāṭikaṅkhaṁ— ||| For a faithful disciple who is practicing to fathom the Teacher’s instructions, one of two results can be expected:
diṭṭheva dhamme aññā, sati vā upādisese anāgāmitā”ti. ||| enlightenment in this very life, or if there’s residue left behind, non-return.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti. ||| Satisfied, the mendicants approved what the Buddha said.
Kīṭāgirisuttaṁ niṭṭhitaṁ dasamaṁ.
Bhikkhuvaggo niṭṭhito dutiyo.
Tassuddānaṁ
Kuñjara rāhula sassataloko,
Mālukyaputto ca bhaddāli nāmo;
Khudda dijātha sahampatiyācaṁ,
Nāḷaka raññikiṭāgirināmo.
