Majjhima Nikāya 60 ||| Middle Discourses 60
Sace kho attheva kiriyā, evaṁ imassa bhoto purisapuggalassa ubhayattha kaṭaggaho— ||| So if there really is effective action, they hold a winning hand on both counts.
yañca diṭṭheva dhamme viññūnaṁ pāsaṁso, yañca kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjissati. ||| For they are praised by sensible people in this very life, and when their body breaks up, after death, they will be reborn in a good place, a heavenly realm.
Evamassāyaṁ apaṇṇako dhammo susamatto samādinno, ubhayaṁsaṁ pharitvā tiṭṭhati, riñcati akusalaṁ ṭhānaṁ. ||| They have rightly undertaken this sure bet teaching in such a way that it encompasses the positive outcomes of both sides, leaving out the unskillful premise.
Santi, gahapatayo, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘natthi hetu, natthi paccayo sattānaṁ saṅkilesāya; ||| ‘There is no cause or reason for the corruption of sentient beings.
ahetū appaccayā sattā saṅkilissanti. ||| Sentient beings are corrupted without cause or reason.
Natthi hetu, natthi paccayo sattānaṁ visuddhiyā; ||| There’s no cause or reason for the purification of sentient beings.
ahetū appaccayā sattā visujjhanti. ||| Sentient beings are purified without cause or reason.
Natthi balaṁ, natthi vīriyaṁ, natthi purisathāmo, natthi purisaparakkamo; ||| There is no power, no energy, no human strength or vigor.
sabbe sattā sabbe pāṇā sabbe bhūtā sabbe jīvā avasā abalā avīriyā niyatisaṅgatibhāvapariṇatā chasvevābhijātīsu sukhadukkhaṁ paṭisaṁvedentī’ti. ||| All sentient beings, all living creatures, all beings, all souls lack control, power, and energy. Molded by destiny, circumstance, and nature, they experience pleasure and pain in the six classes of rebirth.’
Tesaṁyeva kho, gahapatayo, samaṇabrāhmaṇānaṁ eke samaṇabrāhmaṇā ujuvipaccanīkavādā. ||| And there are some ascetics and brahmins whose doctrine directly contradicts this.
Te evamāhaṁsu: ||| They say:
‘atthi hetu, atthi paccayo sattānaṁ saṅkilesāya; ||| ‘There is a cause and reason for the corruption of sentient beings.
sahetū sappaccayā sattā saṅkilissanti. ||| Sentient beings are corrupted with cause and reason.
Atthi hetu, atthi paccayo sattānaṁ visuddhiyā; ||| There is a cause and reason for the purification of sentient beings.
sahetū sappaccayā sattā visujjhanti. ||| Sentient beings are purified with cause and reason.
Atthi balaṁ, atthi vīriyaṁ, atthi purisathāmo, atthi purisaparakkamo; ||| There is power, energy, human strength and vigor.
na sabbe sattā sabbe pāṇā sabbe bhūtā sabbe jīvā avasā abalā avīriyā niyatisaṅgatibhāvapariṇatā chasvevābhijātīsu sukhadukkhaṁ paṭisaṁvedentī’ti. ||| It is not the case that all sentient beings, all living creatures, all beings, all souls lack control, power, and energy, or that, molded by destiny, circumstance, and nature, they experience pleasure and pain in the six classes of rebirth.’
Taṁ kiṁ maññatha, gahapatayo, ||| What do you think, householders?
nanume samaṇabrāhmaṇā aññamaññassa ujuvipaccanīkavādā”ti? ||| Don’t these doctrines directly contradict each other?”
“Evaṁ, bhante”. ||| “Yes, sir.”
“Tatra, gahapatayo, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| “Since this is so, consider those ascetics and brahmins whose view is that
‘natthi hetu, natthi paccayo sattānaṁ saṅkilesāya; ||| there’s no cause or reason for the corruption of sentient beings, etc.
ahetū appaccayā sattā saṅkilissanti.
Natthi hetu, natthi paccayo sattānaṁ visuddhiyā;
ahetū appaccayā sattā visujjhanti.
Natthi balaṁ, natthi vīriyaṁ, natthi purisathāmo, natthi purisaparakkamo; sabbe sattā sabbe pāṇā sabbe bhūtā sabbe jīvā avasā abalā avīriyā niyatisaṅgatibhāvapariṇatā chasvevābhijātīsu sukhadukkhaṁ paṭisaṁvedentī’ti
tesametaṁ pāṭikaṅkhaṁ—yamidaṁ kāyasucaritaṁ, vacīsucaritaṁ, manosucaritaṁ—ime tayo kusale dhamme abhinivajjetvā yamidaṁ kāyaduccaritaṁ, vacīduccaritaṁ, manoduccaritaṁ—ime tayo akusale dhamme samādāya vattissanti. ||| You can expect that they will shun good conduct by way of body, speech, and mind, and undertake and implement bad conduct by way of body, speech, and mind.
Taṁ kissa hetu? ||| Why is that?
Na hi te bhonto samaṇabrāhmaṇā passanti akusalānaṁ dhammānaṁ ādīnavaṁ okāraṁ saṅkilesaṁ, kusalānaṁ dhammānaṁ nekkhamme ānisaṁsaṁ vodānapakkhaṁ. ||| Because those ascetics and brahmins don’t see that unskillful qualities are full of drawbacks, sordidness, and corruption, or that skillful qualities have the benefit and cleansing power of renunciation.
Santaṁyeva kho pana hetuṁ ‘natthi hetū’ tissa diṭṭhi hoti; sāssa hoti micchādiṭṭhi. ||| Moreover, since there actually is causality, their view that there is no causality is wrong view.
Santaṁyeva kho pana hetuṁ ‘natthi hetū’ti saṅkappeti; svāssa hoti micchāsaṅkappo. ||| Since there actually is causality, their thought that there is no causality is wrong purpose.
Santaṁyeva kho pana hetuṁ ‘natthi hetū’ti vācaṁ bhāsati; sāssa hoti micchāvācā. ||| Since there actually is causality, their speech that there is no causality is wrong speech.
Santaṁyeva kho pana hetuṁ ‘natthi hetū’ti āha; ye te arahanto hetuvādā tesamayaṁ paccanīkaṁ karoti. ||| Since there actually is causality, in saying that there is no causality they contradict those perfected ones who teach that there is causality.
Santaṁyeva kho pana hetuṁ ‘natthi hetū’ti paraṁ saññāpeti; sāssa hoti asaddhammasaññatti. ||| Since there actually is causality, in persuading another that there is no causality they are persuading them to accept an untrue teaching.
Tāya ca pana asaddhammasaññattiyā attānukkaṁseti, paraṁ vambheti. ||| And on account of that they glorify themselves and put others down.
Iti pubbeva kho panassa susīlyaṁ pahīnaṁ hoti, dussīlyaṁ paccupaṭṭhitaṁ— ||| So they give up their former ethical conduct and are established in unethical conduct.
ayañca micchādiṭṭhi micchāsaṅkappo micchāvācā ariyānaṁ paccanīkatā asaddhammasaññatti attānukkaṁsanā paravambhanā. Evamassime aneke pāpakā akusalā dhammā sambhavanti micchādiṭṭhipaccayā. ||| And that is how these many bad, unskillful qualities come to be with wrong view as condition—wrong view, wrong purpose, wrong speech, contradicting the noble ones, persuading others to accept untrue teachings, and glorifying oneself and putting others down.
Tatra, gahapatayo, viññū puriso iti paṭisañcikkhati: ||| A sensible person reflects on this matter in this way:
‘sace kho natthi hetu, evamayaṁ bhavaṁ purisapuggalo kāyassa bhedā paraṁ maraṇā sotthimattānaṁ karissati; ||| ‘If there is no causality, when this individual’s body breaks up they will keep themselves safe.
sace kho atthi hetu, evamayaṁ bhavaṁ purisapuggalo kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjissati. ||| And if there is causality, when their body breaks up, after death, they will be reborn in a place of loss, a bad place, the underworld, hell.
Kāmaṁ kho pana māhu hetu, hotu nesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ; ||| But let us grant that those who say that there is no causality are correct.
atha ca panāyaṁ bhavaṁ purisapuggalo diṭṭheva dhamme viññūnaṁ gārayho—dussīlo purisapuggalo micchādiṭṭhi ahetukavādo’ti. ||| Regardless, that individual is still criticized by sensible people in this very life as being an immoral individual of wrong view, one who denies causality.’
Sace kho attheva hetu, evaṁ imassa bhoto purisapuggalassa ubhayattha kaliggaho— ||| But if there really is causality, they hold a losing hand on both counts.
yañca diṭṭheva dhamme viññūnaṁ gārayho, yañca kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjissati. ||| For they are criticized by sensible people in this very life, and when their body breaks up, after death, they will be reborn in a place of loss, a bad place, the underworld, hell.
Evamassāyaṁ apaṇṇako dhammo dussamatto samādinno, ekaṁsaṁ pharitvā tiṭṭhati, riñcati kusalaṁ ṭhānaṁ. ||| They have wrongly undertaken this sure bet teaching in such a way that it encompasses the positive outcomes of one side only, leaving out the skillful premise.
Tatra, gahapatayo, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Since this is so, consider those ascetics and brahmins whose view is that
‘atthi hetu, atthi paccayo sattānaṁ saṅkilesāya; ||| there is a cause and reason for the corruption of sentient beings, etc.
sahetū sappaccayā sattā saṅkilissanti.
Atthi hetu, atthi paccayo sattānaṁ visuddhiyā;
sahetū sappaccayā sattā visujjhanti.
Atthi balaṁ, atthi vīriyaṁ, atthi purisathāmo, atthi purisaparakkamo; na sabbe sattā sabbe pāṇā sabbe bhūtā sabbe jīvā avasā abalā avīriyā niyatisaṅgatibhāvapariṇatā chasvevābhijātīsu sukhadukkhaṁ paṭisaṁvedentī’ti
tesametaṁ pāṭikaṅkhaṁ—yamidaṁ kāyaduccaritaṁ, vacīduccaritaṁ, manoduccaritaṁ—ime tayo akusale dhamme abhinivajjetvā yamidaṁ kāyasucaritaṁ, vacīsucaritaṁ, manosucaritaṁ—ime tayo kusale dhamme samādāya vattissanti. ||| You can expect that they will shun bad conduct by way of body, speech, and mind, and undertake and implement good conduct by way of body, speech, and mind.
Taṁ kissa hetu? ||| Why is that?
Passanti hi te bhonto samaṇabrāhmaṇā akusalānaṁ dhammānaṁ ādīnavaṁ okāraṁ saṅkilesaṁ, kusalānaṁ dhammānaṁ nekkhamme ānisaṁsaṁ vodānapakkhaṁ. ||| Because those ascetics and brahmins see that unskillful qualities are full of drawbacks, sordidness, and corruption, and that skillful qualities have the benefit and cleansing power of renunciation.
Santaṁyeva kho pana hetuṁ ‘atthi hetū’ tissa diṭṭhi hoti; sāssa hoti sammādiṭṭhi. ||| Moreover, since there actually is causality, their view that there is causality is right view.
Santaṁyeva kho pana hetuṁ ‘atthi hetū’ti saṅkappeti; svāssa hoti sammāsaṅkappo. ||| Since there actually is causality, their thought that there is causality is right purpose.
Santaṁyeva kho pana hetuṁ ‘atthi hetū’ti vācaṁ bhāsati; sāssa hoti sammāvācā. ||| Since there actually is causality, their speech that there is causality is right speech.
Santaṁyeva kho pana hetuṁ ‘atthi hetū’ti āha, ye te arahanto hetuvādā tesamayaṁ na paccanīkaṁ karoti. ||| Since there actually is causality, in saying that there is causality they don’t contradict those perfected ones who teach that there is causality.
Santaṁyeva kho pana hetuṁ ‘atthi hetū’ti paraṁ saññāpeti; sāssa hoti saddhammasaññatti. ||| Since there actually is causality, in persuading another that there is causality they are persuading them to accept a true teaching.
Tāya ca pana saddhammasaññattiyā nevattānukkaṁseti, na paraṁ vambheti. ||| And on account of that they don’t glorify themselves or put others down.
Iti pubbeva kho panassa dussīlyaṁ pahīnaṁ hoti, susīlyaṁ paccupaṭṭhitaṁ— ||| So they give up their former unethical conduct and are established in ethical conduct.
ayañca sammādiṭṭhi sammāsaṅkappo sammāvācā ariyānaṁ apaccanīkatā saddhammasaññatti anattukkaṁsanā aparavambhanā. Evamassime aneke kusalā dhammā sambhavanti sammādiṭṭhipaccayā. ||| And that is how these many skillful qualities come to be with right view as condition—right view, right purpose, right speech, not contradicting the noble ones, persuading others to accept true teachings, and not glorifying oneself or putting others down.
Tatra, gahapatayo, viññū puriso iti paṭisañcikkhati: ‘sace kho atthi hetu, evamayaṁ bhavaṁ purisapuggalo kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjissati. ||| A sensible person reflects on this matter in this way: ‘If there is causality, when this individual’s body breaks up, after death, they will be reborn in a good place, a heavenly realm.
Kāmaṁ kho pana māhu hetu, hotu nesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ; ||| But let us grant that those who say that there is no causality are correct.
atha ca panāyaṁ bhavaṁ purisapuggalo diṭṭheva dhamme viññūnaṁ pāsaṁso—sīlavā purisapuggalo sammādiṭṭhi hetuvādo’ti. ||| Regardless, that individual is still praised by sensible people in this very life as being a moral individual of right view, who affirms causality.’
Sace kho atthi hetu, evaṁ imassa bhoto purisapuggalassa ubhayattha kaṭaggaho— ||| So if there really is causality, they hold a winning hand on both counts.
yañca diṭṭheva dhamme viññūnaṁ pāsaṁso, yañca kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjissati. ||| For they are praised by sensible people in this very life, and when their body breaks up, after death, they will be reborn in a good place, a heavenly realm.
Evamassāyaṁ apaṇṇako dhammo susamatto samādinno, ubhayaṁsaṁ pharitvā tiṭṭhati, riñcati akusalaṁ ṭhānaṁ. ||| They have rightly undertaken this sure bet teaching in such a way that it encompasses the positive outcomes of both sides, leaving out the unskillful premise.
Santi, gahapatayo, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘natthi sabbaso āruppā’ti. ||| ‘There are no totally formless states of meditation.’
Tesaṁyeva kho, gahapatayo, samaṇabrāhmaṇānaṁ eke samaṇabrāhmaṇā ujuvipaccanīkavādā. ||| And there are some ascetics and brahmins whose doctrine directly contradicts this.
Te evamāhaṁsu: ||| They say:
‘atthi sabbaso āruppā’ti. ||| ‘There are totally formless states of meditation.’
Taṁ kiṁ maññatha, gahapatayo, ||| What do you think, householders?
nanume samaṇabrāhmaṇā aññamaññassa ujuvipaccanīkavādā”ti? ||| Don’t these doctrines directly contradict each other?”
“Evaṁ, bhante”. ||| “Yes, sir.”
“Tatra, gahapatayo, viññū puriso iti paṭisañcikkhati— ||| “A sensible person reflects on this matter in this way:
ye kho te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| ‘Some ascetics and brahmins say that
‘natthi sabbaso āruppā’ti, idaṁ me adiṭṭhaṁ; ||| there are no totally formless meditations, but I have not seen that.
yepi te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Some ascetics and brahmins say that
‘atthi sabbaso āruppā’ti, idaṁ me aviditaṁ. ||| there are totally formless meditations, but I have not known that.
Ahañceva kho pana ajānanto apassanto ekaṁsena ādāya vohareyyaṁ— ||| Without knowing or seeing, it would not be appropriate for me to take one side and declare,
idameva saccaṁ, moghamaññanti, na metaṁ assa patirūpaṁ. ||| ‘This is the only truth, anything else is futile.’
Ye kho te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| If those ascetics and brahmins who say that
‘natthi sabbaso āruppā’ti, sace tesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ, ṭhānametaṁ vijjati— ||| there are no totally formless meditations are correct, it is possible
ye te devā rūpino manomayā, apaṇṇakaṁ me tatrūpapatti bhavissati. ||| that it’s a sure bet I will be reborn among the gods who are formed and made of mind.
Ye pana te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| If those ascetics and brahmins who say that
‘atthi sabbaso āruppā’ti, sace tesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ, ṭhānametaṁ vijjati— ||| there are totally formless meditations are correct, it is possible
ye te devā arūpino saññāmayā, apaṇṇakaṁ me tatrūpapatti bhavissati. ||| that it’s a sure bet I will be reborn among the gods who are formless and made of perception.
Dissanti kho pana rūpādhikaraṇaṁ daṇḍādānasatthādānakalahaviggahavivādatuvaṁtuvaṁpesuññamusāvādā. ||| Now, owing to form, bad things are seen: taking up the rod and the sword, quarrels, arguments, and disputes, accusations, backbiting, and lies.
‘Natthi kho panetaṁ sabbaso arūpe’ti. ||| But those things don’t exist where it is totally formless.’
So iti paṭisaṅkhāya rūpānaṁyeva nibbidāya virāgāya nirodhāya paṭipanno hoti. ||| Reflecting like this, they simply practice for disillusionment, dispassion, and cessation regarding forms.
Santi, gahapatayo, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘natthi sabbaso bhavanirodho’ti. ||| ‘There is no such thing as the total cessation of continued existence.’
Tesaṁyeva kho, gahapatayo, samaṇabrāhmaṇānaṁ eke samaṇabrāhmaṇā ujuvipaccanīkavādā. ||| And there are some ascetics and brahmins whose doctrine directly contradicts this.
Te evamāhaṁsu: ||| They say:
‘atthi sabbaso bhavanirodho’ti. ||| ‘There is such a thing as the total cessation of continued existence.’
Taṁ kiṁ maññatha, gahapatayo, ||| What do you think, householders?
nanume samaṇabrāhmaṇā aññamaññassa ujuvipaccanīkavādā”ti? ||| Don’t these doctrines directly contradict each other?”
“Evaṁ, bhante”. ||| “Yes, sir.”
“Tatra, gahapatayo, viññū puriso iti paṭisañcikkhati— ||| “A sensible person reflects on this matter in this way:
ye kho te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| ‘Some ascetics and brahmins say that
‘natthi sabbaso bhavanirodho’ti, idaṁ me adiṭṭhaṁ; ||| there is no such thing as the total cessation of continued existence, but I have not seen that.
yepi te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Some ascetics and brahmins say that
‘atthi sabbaso bhavanirodho’ti, idaṁ me aviditaṁ. ||| there is such a thing as the total cessation of continued existence, but I have not known that.
Ahañceva kho pana ajānanto apassanto ekaṁsena ādāya vohareyyaṁ— ||| Without knowing or seeing, it would not be appropriate for me to take one side and declare,
idameva saccaṁ, moghamaññanti, na metaṁ assa patirūpaṁ. ||| ‘This is the only truth, anything else is futile.’
Ye kho te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| If those ascetics and brahmins who say that
‘natthi sabbaso bhavanirodho’ti, sace tesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ, ṭhānametaṁ vijjati— ||| there is no such thing as the total cessation of continued existence are correct, it is possible
ye te devā arūpino saññāmayā apaṇṇakaṁ me tatrūpapatti bhavissati. ||| that it’s a sure bet I will be reborn among the gods who are formless and made of perception.
Ye pana te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| If those ascetics and brahmins who say that
‘atthi sabbaso bhavanirodho’ti, sace tesaṁ bhavataṁ samaṇabrāhmaṇānaṁ saccaṁ vacanaṁ, ṭhānametaṁ vijjati— ||| there is such a thing as the total cessation of continued existence are correct, it is possible
yaṁ diṭṭheva dhamme parinibbāyissāmi. ||| that I will be fully extinguished in this very life.
Ye kho te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| The view of those ascetics and brahmins who say that
‘natthi sabbaso bhavanirodho’ti, tesamayaṁ diṭṭhi sārāgāya santike, saṁyogāya santike, abhinandanāya santike, ajjhosānāya santike, upādānāya santike. ||| there is no such thing as the total cessation of continued existence is close to greed, yoking, relishing, attachment, and grasping.
Ye pana te bhonto samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| The view of those ascetics and brahmins who say that
‘atthi sabbaso bhavanirodho’ti, tesamayaṁ diṭṭhi asārāgāya santike, asaṁyogāya santike, anabhinandanāya santike, anajjhosānāya santike, anupādānāya santiketi. ||| there is such a thing as the total cessation of continued existence is close to non-greed, non-yoking, non-relishing, non-attachment, and non-grasping.’
So iti paṭisaṅkhāya bhavānaṁyeva nibbidāya virāgāya nirodhāya paṭipanno hoti. ||| Reflecting like this, they simply practice for disillusionment, dispassion, and cessation regarding future lives.
Cattārome, gahapatayo, puggalā santo saṁvijjamānā lokasmiṁ. ||| Householders, these four individuals are found in the world.
Katame cattāro? ||| What four?
Idha, gahapatayo, ekacco puggalo attantapo hoti attaparitāpanānuyogamanuyutto. ||| One individual mortifies themselves, committed to the practice of mortifying themselves.
Idha, gahapatayo, ekacco puggalo parantapo hoti paraparitāpanānuyogamanuyutto. ||| One individual mortifies others, committed to the practice of mortifying others.
Idha, gahapatayo, ekacco puggalo attantapo ca hoti attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto. ||| One individual mortifies themselves and others, committed to the practice of mortifying themselves and others.
Idha, gahapatayo, ekacco puggalo nevattantapo hoti nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto; ||| One individual doesn’t mortify either themselves or others, committed to the practice of not mortifying themselves or others.
so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati. ||| They live without wishes in this very life, quenched, cooled, experiencing bliss, with self become divine.
Katamo ca, gahapatayo, puggalo attantapo attaparitāpanānuyogamanuyutto? ||| And what individual mortifies themselves, committed to the practice of mortifying themselves?
Idha, gahapatayo, ekacco puggalo acelako hoti muttācāro hatthāpalekhano …pe… ||| It’s when a person goes naked, ignoring conventions. …
iti evarūpaṁ anekavihitaṁ kāyassa ātāpanaparitāpanānuyogamanuyutto viharati. ||| And so they live committed to practicing these various ways of mortifying and tormenting the body.
Ayaṁ vuccati, gahapatayo, puggalo attantapo attaparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies themselves, being committed to the practice of mortifying themselves.
Katamo ca, gahapatayo, puggalo parantapo paraparitāpanānuyogamanuyutto? ||| And what individual mortifies others, committed to the practice of mortifying others?
Idha, gahapatayo, ekacco puggalo orabbhiko hoti sūkariko …pe… ye vā panaññepi keci kurūrakammantā. ||| It’s when an individual is a butcher of sheep, pigs, poultry, or deer, a hunter or fisher, a bandit, an executioner, a butcher of cattle, a jailer, or has some other cruel livelihood.
Ayaṁ vuccati, gahapatayo, puggalo parantapo paraparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies others, being committed to the practice of mortifying others.
Katamo ca, gahapatayo, puggalo attantapo ca attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto? ||| And what individual mortifies themselves and others, being committed to the practice of mortifying themselves and others?
Idha, gahapatayo, ekacco puggalo rājā vā hoti khattiyo muddhāvasitto …pe… ||| It’s when an individual is an anointed aristocratic king or a well-to-do brahmin. He has a new ceremonial hall built to the east of the citadel. He shaves off his hair and beard, dresses in a rough antelope hide, and smears his body with ghee and oil. …
tepi daṇḍatajjitā bhayatajjitā assumukhā rudamānā parikammāni karonti. ||| His bondservants, servants, and workers do their jobs under threat of punishment and danger, weeping, with tearful faces.
Ayaṁ vuccati, gahapatayo, puggalo attantapo ca attaparitāpanānuyogamanuyutto parantapo ca paraparitāpanānuyogamanuyutto. ||| This is called an individual who mortifies themselves and others, being committed to the practice of mortifying themselves and others.
Katamo ca, gahapatayo, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto; ||| And what individual doesn’t mortify either themselves or others, committed to the practice of not mortifying themselves or others,
so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharati? ||| living without wishes in this very life, quenched, cooled, experiencing bliss, with self become divine?
Idha, gahapatayo, tathāgato loke uppajjati arahaṁ sammāsambuddho … ||| It’s when a Realized One arises in the world, perfected, a fully awakened Buddha …
pe… ||| A householder hears that teaching, or a householder’s child, or someone reborn in some good family. …
so ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya dubbalīkaraṇe ||| They give up these five hindrances, corruptions of the heart that weaken wisdom.
vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṁ savicāraṁ vivekajaṁ pītisukhaṁ paṭhamaṁ jhānaṁ upasampajja viharati. ||| Then, quite secluded from sensual pleasures, secluded from unskillful qualities, they enter and remain in the first absorption …
Vitakkavicārānaṁ vūpasamā ajjhattaṁ sampasādanaṁ cetaso ekodibhāvaṁ avitakkaṁ avicāraṁ samādhijaṁ pītisukhaṁ dutiyaṁ jhānaṁ …pe… ||| second absorption …
tatiyaṁ jhānaṁ …pe… ||| third absorption …
catutthaṁ jhānaṁ upasampajja viharati. ||| fourth absorption.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte pubbenivāsānussatiñāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward recollection of past lives. …
So anekavihitaṁ pubbenivāsaṁ anussarati seyyathidaṁ—ekampi jātiṁ dvepi jātiyo …pe… iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati. ||| They recollect their many kinds of past lives, with features and details.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte sattānaṁ cutūpapātañāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the death and rebirth of sentient beings.
So dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate …pe… yathākammūpage satte pajānāti. ||| With clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. … They understand how sentient beings pass on according to their deeds.
So evaṁ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte āsavānaṁ khayañāṇāya cittaṁ abhininnāmeti. ||| When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the ending of defilements.
So ‘idaṁ dukkhan’ti yathābhūtaṁ pajānāti …pe… ||| They truly understand: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’.
‘ayaṁ āsavanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānāti. ||| They truly understand: ‘These are defilements’ … ‘This is the origin of defilements’ … ‘This is the cessation of defilements’ … ‘This is the practice that leads to the cessation of defilements’.
Tassa evaṁ jānato evaṁ passato kāmāsavāpi cittaṁ vimuccati, bhavāsavāpi cittaṁ vimuccati, avijjāsavāpi cittaṁ vimuccati. ||| Knowing and seeing like this, their mind is freed from the defilements of sensuality, desire to be reborn, and ignorance.
Vimuttasmiṁ vimuttamiti ñāṇaṁ hoti. ||| When they’re freed, they know they’re freed.
‘Khīṇā jāti, vusitaṁ brahmacariyaṁ, kataṁ karaṇīyaṁ, nāparaṁ itthattāyā’ti pajānāti. ||| They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’
Ayaṁ vuccati, gahapatayo, puggalo nevattantapo nāttaparitāpanānuyogamanuyutto na parantapo na paraparitāpanānuyogamanuyutto; ||| This is called an individual who neither mortifies themselves or others, being committed to the practice of not mortifying themselves or others.
so anattantapo aparantapo diṭṭheva dhamme nicchāto nibbuto sītībhūto sukhappaṭisaṁvedī brahmabhūtena attanā viharatī”ti. ||| They live without wishes in this very life, quenched, cooled, experiencing bliss, with self become divine.”
Evaṁ vutte, sāleyyakā brāhmaṇagahapatikā bhagavantaṁ etadavocuṁ: ||| When he had spoken, the brahmins and householders of Sālā said to the Buddha,
“abhikkantaṁ, bho gotama, abhikkantaṁ, bho gotama. ||| “Excellent, worthy Gotama! Excellent!
Seyyathāpi, bho gotama, nikkujjitaṁ vā ukkujjeyya, paṭicchannaṁ vā vivareyya, mūḷhassa vā maggaṁ ācikkheyya, andhakāre vā telapajjotaṁ dhāreyya ‘cakkhumanto rūpāni dakkhantī’ti; evamevaṁ bhotā gotamena anekapariyāyena dhammo pakāsito. ||| As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, worthy Gotama has made the teaching clear in many ways.
Ete mayaṁ bhavantaṁ gotamaṁ saraṇaṁ gacchāma dhammañca bhikkhusaṅghañca. ||| We go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.
Upāsake no bhavaṁ gotamo dhāretu ajjatagge pāṇupetaṁ saraṇaṁ gate”ti. ||| From this day forth, may the worthy Gotama remember us as lay followers who have gone for refuge for life.”
Apaṇṇakasuttaṁ niṭṭhitaṁ dasamaṁ.
Gahapativaggo niṭṭhito paṭhamo.
