Majjhima Nikāya 136 ||| Middle Discourses 136
Tena so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati. ||| And that’s why, when their body breaks up, after death, they’re reborn in a place of loss, a bad place, the underworld, hell.
Yañca kho so idha pāṇātipātī hoti adinnādāyī hoti …pe… micchādiṭṭhi hoti tassa diṭṭheva dhamme vipākaṁ paṭisaṁvedeti upapajja vā apare vā pariyāye. ||| But anyone here who kills living creatures … and has wrong view experiences the result of that in this very life, or in the next life, or in some subsequent period.
Tatrānanda, yvāyaṁ puggalo idha pāṇātipātī adinnādāyī …pe… micchādiṭṭhi kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati, ||| Now, Ānanda, take the case of the individual here who killed living creatures … and had wrong view, and who is reborn in a heavenly realm.
pubbe vāssa taṁ kataṁ hoti kalyāṇakammaṁ sukhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti kalyāṇakammaṁ sukhavedanīyaṁ, maraṇakāle vāssa hoti sammādiṭṭhi samattā samādinnā. ||| That good deed of theirs that is to be experienced as pleasurable was either done previously, or later, or else at the time of death they undertook right view.
Tena so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati. ||| And that’s why, when their body breaks up, after death, they’re reborn in a good place, a heavenly realm.
Yañca kho so idha pāṇātipātī hoti adinnādāyī hoti …pe… micchādiṭṭhi hoti tassa diṭṭheva dhamme vipākaṁ paṭisaṁvedeti upapajja vā apare vā pariyāye. ||| But anyone here who kills living creatures … and has wrong view experiences the result of that in this very life, or in the next life, or in some subsequent period.
Tatrānanda, yvāyaṁ puggalo idha pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi, kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati, ||| Now, Ānanda, take the case of the individual here who refrained from killing living creatures … and had right view, and who is reborn in a heavenly realm.
pubbe vāssa taṁ kataṁ hoti kalyāṇakammaṁ sukhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti kalyāṇakammaṁ sukhavedanīyaṁ, maraṇakāle vāssa hoti sammādiṭṭhi samattā samādinnā. ||| That good deed of theirs that is to be experienced as pleasurable was either done previously, or later, or else at the time of death they undertook right view.
Tena so kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjati. ||| And that’s why, when their body breaks up, after death, they’re reborn in a good place, a heavenly realm.
Yañca kho so idha pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti …pe… sammādiṭṭhi hoti, tassa diṭṭheva dhamme vipākaṁ paṭisaṁvedeti upapajja vā apare vā pariyāye. ||| But anyone here who refrains from killing living creatures … and has right view experiences the result of that in this very life, or in the next life, or in some subsequent period.
Tatrānanda, yvāyaṁ puggalo idha pāṇātipātā paṭivirato adinnādānā paṭivirato …pe… sammādiṭṭhi, kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati, ||| Now, Ānanda, take the case of the individual here who refrained from killing living creatures … and had right view, and who is reborn in hell.
pubbe vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, maraṇakāle vāssa hoti micchādiṭṭhi samattā samādinnā. ||| That bad deed of theirs that is to be experienced as painful was either done previously, or later, or else at the time of death they undertook wrong view.
Tena so kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjati. ||| And that’s why, when their body breaks up, after death, they’re reborn in a place of loss, a bad place, the underworld, hell.
Yañca kho so idha pāṇātipātā paṭivirato hoti, adinnādānā paṭivirato hoti …pe… sammādiṭṭhi hoti, tassa diṭṭheva dhamme vipākaṁ paṭisaṁvedeti upapajja vā apare vā pariyāye. ||| But anyone here who refrains from killing living creatures … and has right view experiences the result of that in this very life, or in the next life, or in some subsequent period.
Iti kho, ānanda, atthi kammaṁ abhabbaṁ abhabbābhāsaṁ, atthi kammaṁ abhabbaṁ bhabbābhāsaṁ, atthi kammaṁ bhabbañceva bhabbābhāsañca, atthi kammaṁ bhabbaṁ abhabbābhāsan”ti. ||| So, Ānanda, there are deeds that are ineffective and appear ineffective. There are deeds that are ineffective but appear effective. There are deeds that are effective and appear effective. And there are deeds that are effective but appear ineffective.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamano āyasmā ānando bhagavato bhāsitaṁ abhinandīti. ||| Satisfied, Venerable Ānanda approved what the Buddha said.
Mahākammavibhaṅgasuttaṁ niṭṭhitaṁ chaṭṭhaṁ.
