Majjhima Nikāya 65 ||| Middle Discourses 65
Sādhu vatāyasmanto, imassa bhikkhuno tathā tathā upaparikkhatha yathāssidaṁ adhikaraṇaṁ na khippameva vūpasameyyā’ti. ||| It’d be good for the venerables to examine this monk in such a way that this disciplinary issue is not quickly settled.’
Tassa kho evaṁ, bhaddāli, bhikkhuno bhikkhū tathā tathā upaparikkhanti yathāssidaṁ adhikaraṇaṁ na khippameva vūpasammati. ||| And that’s what they do.
Idha pana, bhaddāli, ekacco bhikkhu adhiccāpattiko hoti anāpattibahulo. ||| Take some other monk who is an occasional offender without many offenses.
So bhikkhūhi vuccamāno nāññenaññaṁ paṭicarati, na bahiddhā kathaṁ apanāmeti, na kopañca dosañca appaccayañca pātukaroti, sammā vattati, lomaṁ pāteti, netthāraṁ vattati, ‘yena saṅgho attamano hoti taṁ karomī’ti āha. ||| When admonished by the monks, he doesn’t dodge the issue …
Tatra, bhaddāli, bhikkhūnaṁ evaṁ hoti: ||| In such a case, the monks say:
‘ayaṁ kho, āvuso, bhikkhu adhiccāpattiko anāpattibahulo. ||| ‘Reverends, this monk is an occasional offender without many offenses.
So bhikkhūhi vuccamāno nāññenaññaṁ paṭicarati, na bahiddhā kathaṁ apanāmeti, na kopañca dosañca appaccayañca pātukaroti, sammā vattati, lomaṁ pāteti, netthāraṁ vattati, “yena saṅgho attamano hoti taṁ karomī”ti āha. ||| When admonished by the monks, he doesn’t dodge the issue …
Sādhu vatāyasmanto, imassa bhikkhuno tathā tathā upaparikkhatha yathāssidaṁ adhikaraṇaṁ khippameva vūpasameyyā’ti. ||| It’d be good for the venerables to examine this monk in such a way that this disciplinary issue is quickly settled.’
Tassa kho evaṁ, bhaddāli, bhikkhuno bhikkhū tathā tathā upaparikkhanti yathāssidaṁ adhikaraṇaṁ khippameva vūpasammati. ||| And that’s what they do.
Idha, bhaddāli, ekacco bhikkhu saddhāmattakena vahati pemamattakena. ||| Take some other monk who gets by with mere faith and fondness.
Tatra, bhaddāli, bhikkhūnaṁ evaṁ hoti: ||| In such a case, the monks say:
‘ayaṁ kho, āvuso, bhikkhu saddhāmattakena vahati pemamattakena. ||| ‘Reverends, this monk gets by with mere faith and fondness.
Sace mayaṁ imaṁ bhikkhuṁ pasayha pasayha kāraṇaṁ karissāma— ||| Suppose we punish him, repeatedly pressuring him—
mā yampissa taṁ saddhāmattakaṁ pemamattakaṁ tamhāpi parihāyī’ti. ||| no, let him not lose what little faith and fondness he has!’
Seyyathāpi, bhaddāli, purisassa ekaṁ cakkhuṁ, tassa mittāmaccā ñātisālohitā taṁ ekaṁ cakkhuṁ rakkheyyuṁ: ||| Suppose there was a person with one eye. Their friends and colleagues, relatives and kin would protect that one eye:
‘mā yampissa taṁ ekaṁ cakkhuṁ tamhāpi parihāyī’ti; ||| ‘Let them not lose the one eye that they have!’
evameva kho, bhaddāli, idhekacco bhikkhu saddhāmattakena vahati pemamattakena. ||| In the same way, some monk gets by with mere faith and fondness.
Tatra, bhaddāli, bhikkhūnaṁ evaṁ hoti: ||| In such a case, the monks say:
‘ayaṁ kho, āvuso, bhikkhu saddhāmattakena vahati pemamattakena. ||| ‘Reverends, this monk gets by with mere faith and fondness.
Sace mayaṁ imaṁ bhikkhuṁ pasayha pasayha kāraṇaṁ karissāma— ||| Suppose we punish him, repeatedly pressuring him—
mā yampissa taṁ saddhāmattakaṁ pemamattakaṁ tamhāpi parihāyī’ti. ||| no, let him not lose what little faith and love he has!’
Ayaṁ kho, bhaddāli, hetu ayaṁ paccayo yena midhekaccaṁ bhikkhuṁ pasayha pasayha kāraṇaṁ karonti. ||| This is the cause, this is the reason why they punish some monk, repeatedly pressuring him.
Ayaṁ pana, bhaddāli, hetu ayaṁ paccayo, yena midhekaccaṁ bhikkhuṁ no tathā pasayha pasayha kāraṇaṁ karontī”ti. ||| And this is the cause, this is the reason why they don’t similarly punish another monk, repeatedly pressuring him.”
“Ko nu kho, bhante, hetu, ko paccayo yena pubbe appatarāni ceva sikkhāpadāni ahesuṁ bahutarā ca bhikkhū aññāya saṇṭhahiṁsu? ||| “What is the cause, sir, what is the reason why there used to be fewer training rules but more enlightened mendicants?
Ko pana, bhante, hetu, ko paccayo yena etarahi bahutarāni ceva sikkhāpadāni honti appatarā ca bhikkhū aññāya saṇṭhahantī”ti? ||| And what is the cause, what is the reason why these days there are more training rules and fewer enlightened mendicants?”
“Evametaṁ, bhaddāli, hoti sattesu hāyamānesu, saddhamme antaradhāyamāne, bahutarāni ceva sikkhāpadāni honti appatarā ca bhikkhū aññāya saṇṭhahantīti. ||| “That’s how it is, Bhaddāli. When sentient beings are in decline and the true teaching is disappearing there are more training rules and fewer enlightened mendicants.
Na tāva, bhaddāli, satthā sāvakānaṁ sikkhāpadaṁ paññāpeti yāva na idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti. ||| The Teacher does not lay down training rules for disciples as long as certain defiling influences have not appeared in the Saṅgha.
Yato ca kho, bhaddāli, idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti, atha satthā sāvakānaṁ sikkhāpadaṁ paññāpeti tesaṁyeva āsavaṭṭhānīyānaṁ dhammānaṁ paṭighātāya. ||| But when such defiling influences appear in the Saṅgha, the Teacher lays down training rules for disciples to protect against them.
Na tāva, bhaddāli, idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti yāva na saṅgho mahattaṁ patto hoti. ||| And they don’t appear until the Saṅgha has attained a great size,
Yato ca kho, bhaddāli, saṅgho mahattaṁ patto hoti, atha idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti.
Atha satthā sāvakānaṁ sikkhāpadaṁ paññāpeti tesaṁyeva āsavaṭṭhānīyānaṁ dhammānaṁ paṭighātāya.
Na tāva, bhaddāli, idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti yāva na saṅgho lābhaggaṁ patto hoti, yasaggaṁ patto hoti, bāhusaccaṁ patto hoti, rattaññutaṁ patto hoti. ||| an abundance of material support and fame, learning, and seniority.
Yato ca kho, bhaddāli, saṅgho rattaññutaṁ patto hoti, atha idhekacce āsavaṭṭhānīyā dhammā saṅghe pātubhavanti, atha satthā sāvakānaṁ sikkhāpadaṁ paññāpeti tesaṁyeva āsavaṭṭhānīyānaṁ dhammānaṁ paṭighātāya. ||| But when the Saṅgha has attained these things, then such defiling influences appear in the Saṅgha, and the Teacher lays down training rules for disciples to protect against them.
Appakā kho tumhe, bhaddāli, tena samayena ahuvattha yadā vo ahaṁ ājānīyasusūpamaṁ dhammapariyāyaṁ desesiṁ. ||| There were only a few of you there at the time when I taught the exposition on the simile of the thoroughbred colt.
Taṁ sarasi bhaddālī”ti? ||| Do you remember that, Bhaddāli?”
“No hetaṁ, bhante”. ||| “No, sir.”
“Tatra, bhaddāli, kaṁ hetuṁ paccesī”ti? ||| “What do you believe the reason for that is?”
“So hi nūnāhaṁ, bhante, dīgharattaṁ satthusāsane sikkhāya aparipūrakārī ahosin”ti. ||| “Sir, it’s surely because for a long time now I haven’t fulfilled the training according to the Teacher’s instructions.”
“Na kho, bhaddāli, eseva hetu, esa paccayo. ||| “That’s not the only reason, Bhaddāli.
Api ca me tvaṁ, bhaddāli, dīgharattaṁ cetasā cetoparicca vidito: ||| Rather, for a long time I have encompassed your mind and known:
‘na cāyaṁ moghapuriso mayā dhamme desiyamāne aṭṭhiṁ katvā manasi katvā sabbacetaso samannāharitvā ohitasoto dhammaṁ suṇātī’ti. ||| ‘While I’m teaching, this futile man doesn’t pay attention, apply the mind, concentrate wholeheartedly, or actively listen to the teaching.’
Api ca te ahaṁ, bhaddāli, ājānīyasusūpamaṁ dhammapariyāyaṁ desessāmi. ||| Still, Bhaddāli, I shall teach the exposition on the simile of the thoroughbred colt.
Taṁ suṇāhi, sādhukaṁ manasi karohi; bhāsissāmī”ti. ||| Listen and apply your mind well, I will speak.”
“Evaṁ, bhante”ti kho āyasmā bhaddāli bhagavato paccassosi. ||| “Yes, sir,” Bhaddāli replied.
Bhagavā etadavoca: ||| The Buddha said this:
“Seyyathāpi, bhaddāli, dakkho assadamako bhadraṁ assājānīyaṁ labhitvā paṭhameneva mukhādhāne kāraṇaṁ kāreti. ||| “Suppose a deft horse trainer were to obtain a fine thoroughbred. First of all he’d make it get used to wearing the bit.
Tassa mukhādhāne kāraṇaṁ kāriyamānassa hontiyeva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṁ akāritapubbaṁ kāraṇaṁ kāriyamānassa. ||| Because it has not done this before, it still resorts to some twists, ducks, and dodges.
So abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbāyati. ||| But with regular and gradual practice its bad behavior is extinguished.
Yato kho, bhaddāli, bhadro assājānīyo abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbuto hoti, tamenaṁ assadamako uttari kāraṇaṁ kāreti yugādhāne. ||| When it has done this, the horse trainer next makes it get used to wearing the harness.
Tassa yugādhāne kāraṇaṁ kāriyamānassa hontiyeva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṁ akāritapubbaṁ kāraṇaṁ kāriyamānassa. ||| Because it has not done this before, it still resorts to some twists, ducks, and dodges.
So abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbāyati. ||| But with regular and gradual practice its bad behavior is extinguished.
Yato kho, bhaddāli, bhadro assājānīyo abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbuto hoti, tamenaṁ assadamako uttari kāraṇaṁ kāreti anukkame maṇḍale khurakāse dhāve davatte rājaguṇe rājavaṁse uttame jave uttame haye uttame sākhalye. ||| When it has done this, the horse trainer next makes it get used to walking in procession, circling, prancing, galloping, charging, the protocols and traditions of court, and in the very best speed, fleetness, and camaraderie.
Tassa uttame jave uttame haye uttame sākhalye kāraṇaṁ kāriyamānassa hontiyeva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṁ akāritapubbaṁ kāraṇaṁ kāriyamānassa. ||| Because it has not done this before, it still resorts to some twists, ducks, and dodges.
So abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbāyati. ||| But with regular and gradual practice its bad behavior is extinguished.
Yato kho, bhaddāli, bhadro assājānīyo abhiṇhakāraṇā anupubbakāraṇā tasmiṁ ṭhāne parinibbuto hoti, tamenaṁ assadamako uttari vaṇṇiyañca pāṇiyañca anuppavecchati. ||| When it has done this, the horse trainer next rewards it with a grooming and a rub down.
Imehi kho, bhaddāli, dasahaṅgehi samannāgato bhadro assājānīyo rājāraho hoti rājabhoggo rañño aṅganteva saṅkhyaṁ gacchati. ||| A fine royal thoroughbred with these ten factors is worthy of a king, fit to serve a king, and reckoned as a factor of kingship.
Evameva kho, bhaddāli, dasahi dhammehi samannāgato bhikkhu āhuneyyo hoti pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṁ puññakkhettaṁ lokassa. ||| In the same way, a mendicant with ten qualities is worthy of offerings dedicated to the gods, worthy of hospitality, worthy of a religious donation, worthy of veneration with cupped palms, and is the supreme field of merit for the world.
Katamehi dasahi? ||| What ten?
Idha, bhaddāli, bhikkhu asekhāya sammādiṭṭhiyā samannāgato hoti, asekhena sammāsaṅkappena samannāgato hoti, asekhāya sammāvācāya samannāgato hoti, asekhena sammākammantena samannāgato hoti, asekhena sammāājīvena samannāgato hoti, asekhena sammāvāyāmena samannāgato hoti, asekhāya sammāsatiyā samannāgato hoti, asekhena sammāsamādhinā samannāgato hoti, asekhena sammāñāṇena samannāgato hoti, asekhāya sammāvimuttiyā samannāgato hoti— ||| It’s when a mendicant has an adept’s right view, right purpose, right speech, right action, right livelihood, right effort, right mindfulness, right immersion, right knowledge, and right freedom.
imehi kho, bhaddāli, dasahi dhammehi samannāgato bhikkhu āhuneyyo hoti pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṁ puññakkhettaṁ lokassā”ti. ||| A mendicant with these ten qualities is worthy of offerings dedicated to the gods, worthy of hospitality, worthy of a religious donation, worthy of veneration with cupped palms, and is the supreme field of merit for the world.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamano āyasmā bhaddāli bhagavato bhāsitaṁ abhinandīti. ||| Satisfied, Venerable Bhaddāli approved what the Buddha said.
Bhaddālisuttaṁ niṭṭhitaṁ pañcamaṁ.
