Majjhima Nikāya 99 ||| Middle Discourses 99
Ṭhānaṁ kho panetaṁ, māṇava, vijjati yaṁ añño brāhmaṇo labheyya bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍaṁ, na so brāhmaṇo labheyya bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍaṁ. ||| But it’s possible that some other brahmin gets the best seat, the best drink, and the best almsfood in the refectory.
‘Añño brāhmaṇo labhati bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍaṁ, nāhaṁ labhāmi bhattagge aggāsanaṁ aggodakaṁ aggapiṇḍan’ti— ||| Thinking, ‘Some other brahmin has got the best seat, the best drink, the best almsfood,’
iti so kupito hoti anattamano. ||| they get angry and bitter.
Imassa pana, māṇava, brāhmaṇā kiṁ vipākaṁ paññapentī”ti? ||| What do the brahmins say is the result of this?”
“Na khvettha, bho gotama, brāhmaṇā evaṁ dānaṁ denti: ||| “Worthy Gotama, brahmins don’t give gifts so that
‘iminā paro kupito hotu anattamano’ti. ||| others will get angry and upset.
Atha khvettha brāhmaṇā anukampājātikaṁyeva dānaṁ dentī”ti. ||| Rather, they give only out of sympathy.”
“Evaṁ sante kho, māṇava, brāhmaṇānaṁ idaṁ chaṭṭhaṁ puññakiriyavatthu hoti— ||| “In that case, isn’t compassion a sixth ground for making merit?”
yadidaṁ anukampājātikan”ti.
“Evaṁ sante, bho gotama, brāhmaṇānaṁ idaṁ chaṭṭhaṁ puññakiriyavatthu hoti— ||| “In that case, compassion is a sixth ground for making merit.”
yadidaṁ anukampājātikan”ti.
“Ye te, māṇava, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, ime tvaṁ pañca dhamme kattha bahulaṁ samanupassasi— ||| “Of the five things that the brahmins prescribe for making merit and succeeding in the skillful, where do you usually find them:
gahaṭṭhesu vā pabbajitesu vā”ti? ||| among laypeople or renunciates?”
“Yeme, bho gotama, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, imāhaṁ pañca dhamme pabbajitesu bahulaṁ samanupassāmi appaṁ gahaṭṭhesu. ||| “Mostly among renunciates, and less so among lay people.
Gahaṭṭho hi, bho gotama, mahaṭṭho mahākicco mahādhikaraṇo mahāsamārambho, na satataṁ samitaṁ saccavādī hoti; ||| For a layperson has many obligations, duties, issues, and undertakings, and they can’t always tell the truth,
pabbajito kho pana, bho gotama, appaṭṭho appakicco appādhikaraṇo appasamārambho, satataṁ samitaṁ saccavādī hoti.
Gahaṭṭho hi, bho gotama, mahaṭṭho mahākicco mahādhikaraṇo mahāsamārambho na satataṁ samitaṁ tapassī hoti … ||| be fervent,
brahmacārī hoti … ||| be chaste,
sajjhāyabahulo hoti … ||| rehearse a lot,
cāgabahulo hoti; ||| or be very generous.
pabbajito kho pana, bho gotama, appaṭṭho appakicco appādhikaraṇo appasamārambho satataṁ samitaṁ tapassī hoti … ||| But a renunciate has few obligations, duties, issues, and undertakings, and they can always tell the truth, be fervent,
brahmacārī hoti … ||| be chaste,
sajjhāyabahulo hoti … ||| rehearse a lot,
cāgabahulo hoti. ||| and be very generous.
Yeme, bho gotama, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, imāhaṁ pañca dhamme pabbajitesu bahulaṁ samanupassāmi appaṁ gahaṭṭhesū”ti. ||| Of the five things that the brahmins prescribe for making merit and succeeding in the skillful, I usually find them among renunciates, and less so among laypeople.”
“Ye te, māṇava, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya cittassāhaṁ ete parikkhāre vadāmi— ||| “I say that the five things prescribed by the brahmins for making merit are prerequisites of the mind for
yadidaṁ cittaṁ averaṁ abyābajjhaṁ tassa bhāvanāya. ||| developing a mind free of enmity and ill will.
Idha, māṇava, bhikkhu saccavādī hoti. ||| Take a mendicant who speaks the truth.
So ‘saccavādīmhī’ti labhati atthavedaṁ, labhati dhammavedaṁ, labhati dhammūpasaṁhitaṁ pāmojjaṁ. ||| Thinking, ‘I’m truthful,’ they find inspiration in the meaning and the teaching, and find joy connected with the teaching.
Yaṁ taṁ kusalūpasaṁhitaṁ pāmojjaṁ, cittassāhaṁ etaṁ parikkhāraṁ vadāmi— ||| And I say that joy connected with the skillful is a prerequisite of the mind for
yadidaṁ cittaṁ averaṁ abyābajjhaṁ tassa bhāvanāya. ||| developing a mind free of enmity and ill will.
Idha, māṇava, bhikkhu tapassī hoti …pe… ||| Take a mendicant who is fervent …
brahmacārī hoti …pe… ||| is chaste …
sajjhāyabahulo hoti …pe… ||| rehearses a lot …
cāgabahulo hoti. ||| and is very generous.
So ‘cāgabahulomhī’ti labhati atthavedaṁ, labhati dhammavedaṁ, labhati dhammūpasaṁhitaṁ pāmojjaṁ. ||| Thinking, ‘I’m very generous,’ they find inspiration in the meaning and the teaching, and find joy connected with the teaching.
Yaṁ taṁ kusalūpasaṁhitaṁ pāmojjaṁ, cittassāhaṁ etaṁ parikkhāraṁ vadāmi— ||| And I say that joy connected with the skillful is a prerequisite of the mind for
yadidaṁ cittaṁ averaṁ abyābajjhaṁ tassa bhāvanāya. ||| developing a mind free of enmity and ill will.
Ye te, māṇava, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya, cittassāhaṁ ete parikkhāre vadāmi— ||| I say that these five things prescribed by the brahmins for making merit are prerequisites of the mind for
yadidaṁ cittaṁ averaṁ abyābajjhaṁ tassa bhāvanāyā”ti. ||| developing a mind free of enmity and ill will.”
Evaṁ vutte, subho māṇavo todeyyaputto bhagavantaṁ etadavoca: ||| When he had spoken, Subha said to him,
“sutaṁ metaṁ, bho gotama: ||| “Worthy Gotama, I have heard that
‘samaṇo gotamo brahmānaṁ sahabyatāya maggaṁ jānātī’”ti. ||| the ascetic Gotama knows a path to company with divinity.”
“Taṁ kiṁ maññasi, māṇava, ||| “What do you think, student?
āsanne ito naḷakāragāmo, na yito dūre naḷakāragāmo”ti? ||| Is the village of Naḷakāra nearby?”
“Evaṁ, bho, āsanne ito naḷakāragāmo, na yito dūre naḷakāragāmo”ti. ||| “Yes it is, sir.”
“Taṁ, kiṁ maññasi, māṇava, idhassa puriso naḷakāragāme jātavaddho; ||| “What do you think, student? Suppose a person was born and raised in Naḷakāra.
tamenaṁ naḷakāragāmato tāvadeva avasaṭaṁ naḷakāragāmassa maggaṁ puccheyyuṁ; ||| And as soon as they left the town some people asked them for the road to Naḷakāra.
siyā nu kho, māṇava, tassa purisassa naḷakāragāme jātavaddhassa naḷakāragāmassa maggaṁ puṭṭhassa dandhāyitattaṁ vā vitthāyitattaṁ vā”ti? ||| Would they be slow or hesitant to answer?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.
“Taṁ kissa hetu”? ||| Why is that?
“Amu hi, bho gotama, puriso naḷakāragāme jātavaddho. Tassa sabbāneva naḷakāragāmassa maggāni suviditānī”ti. ||| Because they were born and raised in Naḷakāra. They’re well acquainted with all the roads to the village.”
“Siyā nu kho, māṇava, tassa purisassa naḷakāragāme jātavaddhassa naḷakāragāmassa maggaṁ puṭṭhassa dandhāyitattaṁ vā vitthāyitattaṁ vāti, na tveva tathāgatassa brahmalokaṁ vā brahmalokagāminiṁ vā paṭipadaṁ puṭṭhassa dandhāyitattaṁ vā vitthāyitattaṁ vā. ||| “Still, it’s possible they might be slow or hesitant to answer. But the Realized One is never slow or hesitant when questioned about the realm of divinity or the practice that leads to the realm of divinity.
Brahmānañcāhaṁ, māṇava, pajānāmi brahmalokañca brahmalokagāminiñca paṭipadaṁ; yathāpaṭipanno ca brahmalokaṁ upapanno tañca pajānāmī”ti. ||| I understand divinity, the realm of divinity, and the practice that leads to the realm of divinity, practicing in accordance with which one is reborn in the realm of divinity.”
“Sutaṁ metaṁ, bho gotama: ||| “Worthy Gotama, I have heard that
‘samaṇo gotamo brahmānaṁ sahabyatāya maggaṁ desetī’ti. ||| the ascetic Gotama teaches a path to company with divinity.
Sādhu me bhavaṁ gotamo brahmānaṁ sahabyatāya maggaṁ desetū”ti. ||| Please teach me that path.”
“Tena hi, māṇava, suṇāhi, sādhukaṁ manasi karohi, bhāsissāmī”ti. ||| “Well then, student, listen and apply your mind well, I will speak.”
“Evaṁ, bho”ti kho subho māṇavo todeyyaputto bhagavato paccassosi. ||| “Yes, worthy sir,” replied Subha.
Bhagavā etadavoca: ||| The Buddha said this:
“Katamo ca, māṇava, brahmānaṁ sahabyatāya maggo? ||| “And what is a path to company with divinity?
Idha, māṇava, bhikkhu mettāsahagatena cetasā ekaṁ disaṁ pharitvā viharati, tathā dutiyaṁ, tathā tatiyaṁ, tathā catutthaṁ; iti uddhamadho tiriyaṁ sabbadhi sabbattatāya sabbāvantaṁ lokaṁ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati. ||| Firstly, a mendicant meditates spreading a heart full of love to one direction, and to the second, and to the third, and to the fourth. In the same way above, below, across, everywhere, all around, they spread a heart full of love to the whole world—abundant, expansive, limitless, free of enmity and ill will.
Evaṁ bhāvitāya kho, māṇava, mettāya cetovimuttiyā yaṁ pamāṇakataṁ kammaṁ na taṁ tatrāvasissati, na taṁ tatrāvatiṭṭhati. ||| When the heart’s release by love has been developed like this, any limited deeds they’ve done don’t remain or persist there.
Seyyathāpi, māṇava, balavā saṅkhadhamo appakasireneva cātuddisā viññāpeyya; ||| Suppose there was a powerful horn blower. They’d easily make themselves heard in the four quarters.
evameva kho, māṇava …pe… evaṁ bhāvitāya kho, māṇava, mettāya cetovimuttiyā yaṁ pamāṇakataṁ kammaṁ na taṁ tatrāvasissati, na taṁ tatrāvatiṭṭhati. ||| In the same way, when the heart’s release by love has been developed like this, any limited deeds they’ve done don’t remain or persist there.
Ayampi kho, māṇava, brahmānaṁ sahabyatāya maggo. ||| This is a path to company with divinity.
“Puna caparaṁ, māṇava, bhikkhu karuṇāsahagatena cetasā …pe… ||| Furthermore, a mendicant meditates spreading a heart full of compassion …
muditāsahagatena cetasā …pe… ||| They meditate spreading a heart full of rejoicing …
upekkhāsahagatena cetasā ekaṁ disaṁ pharitvā viharati, tathā dutiyaṁ, tathā tatiyaṁ, tathā catutthaṁ; iti uddhamadho tiriyaṁ sabbadhi sabbattatāya sabbāvantaṁ lokaṁ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati. ||| They meditate spreading a heart full of equanimity to one direction, and to the second, and to the third, and to the fourth. In the same way above, below, across, everywhere, all around, they spread a heart full of equanimity to the whole world—abundant, expansive, limitless, free of enmity and ill will.
Evaṁ bhāvitāya kho, māṇava, upekkhāya cetovimuttiyā yaṁ pamāṇakataṁ kammaṁ na taṁ tatrāvasissati, na taṁ tatrāvatiṭṭhati. ||| When the heart’s release by equanimity has been developed and cultivated like this, any limited deeds they’ve done don’t remain or persist there.
Seyyathāpi, māṇava, balavā saṅkhadhamo appakasireneva cātuddisā viññāpeyya; ||| Suppose there was a powerful horn blower. They’d easily make themselves heard in the four quarters.
evameva kho, māṇava …pe… evaṁ bhāvitāya kho, māṇava, upekkhāya cetovimuttiyā yaṁ pamāṇakataṁ kammaṁ na taṁ tatrāvasissati, na taṁ tatrāvatiṭṭhati. ||| In the same way, when the heart’s release by equanimity has been developed and cultivated like this, any limited deeds they’ve done don’t remain or persist there.
Ayampi kho, māṇava, brahmānaṁ sahabyatāya maggo”ti. ||| This too is a path to company with divinity.”
Evaṁ vutte, subho māṇavo todeyyaputto bhagavantaṁ etadavoca: ||| When he had spoken, Subha said to him,
“abhikkantaṁ, bho gotama, abhikkantaṁ, bho gotama. ||| “Excellent, worthy Gotama! Excellent!
Seyyathāpi, bho gotama, nikkujjitaṁ vā ukkujjeyya, paṭicchannaṁ vā vivareyya, mūḷhassa vā maggaṁ ācikkheyya, andhakāre vā telapajjotaṁ dhāreyya: ‘cakkhumanto rūpāni dakkhantī’ti; evamevaṁ bhotā gotamena anekapariyāyena dhammo pakāsito. ||| As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, worthy Gotama has made the teaching clear in many ways.
Esāhaṁ bhavantaṁ gotamaṁ saraṇaṁ gacchāmi dhammañca bhikkhusaṅghañca. ||| I go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.
Upāsakaṁ maṁ bhavaṁ gotamo dhāretu ajjatagge pāṇupetaṁ saraṇaṁ gataṁ. ||| From this day forth, may the worthy Gotama remember me as a lay follower who has gone for refuge for life.
Handa ca dāni mayaṁ, bho gotama, gacchāma; ||| Well, now, worthy Gotama, I must go.
bahukiccā mayaṁ bahukaraṇīyā”ti. ||| I have many duties, and much to do.”
“Yassadāni tvaṁ, māṇava, kālaṁ maññasī”ti. ||| “Please, student, go at your convenience.”
Atha kho subho māṇavo todeyyaputto bhagavato bhāsitaṁ abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṁ abhivādetvā padakkhiṇaṁ katvā pakkāmi. ||| And then Subha approved and agreed with what the Buddha said. He got up from his seat, bowed, and respectfully circled the Buddha, keeping him on his right, before leaving.
Tena kho pana samayena jāṇussoṇi brāhmaṇo sabbasetena vaḷavābhirathena sāvatthiyā niyyāti divā divassa. ||| Now at that time the brahmin Jānussoṇi drove out from Sāvatthī in the middle of the day in an all-white chariot drawn by mares.
Addasā kho jāṇussoṇi brāhmaṇo subhaṁ māṇavaṁ todeyyaputtaṁ dūratova āgacchantaṁ. ||| He saw the student Subha coming off in the distance,
Disvāna subhaṁ māṇavaṁ todeyyaputtaṁ etadavoca: ||| and said to him,
“handa kuto nu bhavaṁ bhāradvājo āgacchati divā divassā”ti? ||| “So, worthy Bhāradvāja, where are you coming from in the middle of the day?”
“Ito hi kho ahaṁ, bho, āgacchāmi samaṇassa gotamassa santikā”ti. ||| “Just now, good fellow, I’ve come from the presence of the ascetic Gotama.”
“Taṁ kiṁ maññasi, bhavaṁ bhāradvājo samaṇassa gotamassa paññāveyyattiyaṁ paṇḍito maññeti”? ||| “What do you think of the ascetic Gotama’s lucidity of wisdom? Do you think he’s astute?”
“Ko cāhaṁ, bho, ko ca samaṇassa gotamassa paññāveyyattiyaṁ jānissāmi? ||| “Mister, who am I to judge the ascetic Gotama’s lucidity of wisdom?
Sopi nūnassa tādisova yo samaṇassa gotamassa paññāveyyattiyaṁ jāneyyā”ti. ||| You’d really have to be on the same level to judge his lucidity of wisdom.”
“Uḷārāya khalu bhavaṁ bhāradvājo samaṇaṁ gotamaṁ pasaṁsāya pasaṁsatī”ti. ||| “Mister Bhāradvāja praises the ascetic Gotama with high praise indeed.”
“Ko cāhaṁ, bho, ko ca samaṇaṁ gotamaṁ pasaṁsissāmi? ||| “Who am I to praise the ascetic Gotama?
Pasatthapasatthova so bhavaṁ gotamo seṭṭho devamanussānaṁ. ||| He is praised by the praised as the best among gods and humans.
Ye cime, bho, brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya; ||| The five things that the brahmins prescribe for making merit and succeeding in the skillful
cittassete samaṇo gotamo parikkhāre vadeti— ||| he says are prerequisites of the mind for
yadidaṁ cittaṁ averaṁ abyābajjhaṁ tassa bhāvanāyā”ti. ||| developing a mind free of enmity and ill will.”
Evaṁ vutte, jāṇussoṇi brāhmaṇo sabbasetā vaḷavābhirathā orohitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā yena bhagavā tenañjaliṁ paṇāmetvā udānaṁ udānesi: ||| When he had spoken, Jānussoṇi got down from his chariot, arranged his robe over one shoulder, raised his cupped palms toward the Buddha, and expressed this heartfelt sentiment three times,
“lābhā rañño pasenadissa kosalassa, suladdhalābhā rañño pasenadissa kosalassa ||| “King Pasenadi of Kosala is lucky, so very lucky
yassa vijite tathāgato viharati arahaṁ sammāsambuddho”ti. ||| that the Realized One, the perfected one, the fully awakened Buddha is living in his realm!”
Subhasuttaṁ niṭṭhitaṁ navamaṁ.
